PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Percentagem de recém-diplomados do curso que estão registados no IEFP como desempregados;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados (média junho e dezembro 2018);TaxaDesempregoRegistadoCurso
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Turismo;9254;Licenciatura;123;7,5;6,1
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Marketing;9205;Licenciatura;117;12;10,3
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;190;14,5;7,6
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;89;3,5;3,9
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;150;3,5;2,3
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia Electrotécnica;9109;Licenciatura;80;5,5;6,9
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura;62;6;9,7
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;85;5;5,9
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Contabilidade;9056;Licenciatura;86;2,5;2,9
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Tecnologia e Design de Mobiliário;8517;Licenciatura;25;;
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Gestão Industrial;8296;Licenciatura;26;;
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Artes da Performance Cultural;L154;Licenciatura;34;3;8,8
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Publicidade e Relações Públicas;9930;Licenciatura;199;19,5;9,8
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Educação Básica;9853;Licenciatura;119;5;4,2
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Desporto e Actividade Física;9850;Licenciatura;136;5,5;4
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Artes Plásticas e Multimédia;9347;Licenciatura;111;9,5;8,6
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Educação Social;9084;Licenciatura;238;21;8,8
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Comunicação Social;9054;Licenciatura;227;24,5;10,8
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Saúde de Viana do Castelo;7075;Publico;Politecnico;Enfermagem;9500;Licenciatura;273;3,5;1,3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Desporto e Lazer de Melgaço;3165;Publico;Politecnico;Desporto e Lazer;9731;Licenciatura;154;9;5,8
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Marketing e Comunicação Empresarial;9664;Licenciatura;91;8,5;9,3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Contabilidade e Fiscalidade;9498;Licenciatura;40;2,5;6,2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Organização e Gestão Empresariais;8516;Licenciatura;18;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Gestão da Distribuição e Logística;8464;Licenciatura;35;2,5;7,1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia de Redes e Sistemas de Computadores;L153;Licenciatura;0;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Mecatrónica;9751;Licenciatura;0;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Civil e do Ambiente;9743;Licenciatura;108;4,5;4,2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Design do Produto;9727;Licenciatura;137;13,5;9,9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Design de Ambientes;9723;Licenciatura;75;7,5;10
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Turismo;9254;Licenciatura;242;19;7,9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Gestão (regime nocturno);9148;Licenciatura;243;16;6,6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Gestão;9147;Licenciatura;243;16;6,6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;40;4;10
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;112;1;0,9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Alimentar;9087;Licenciatura;120;10;8,3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia da Computação Gráfica e Multimédia;8407;Licenciatura;54;2;3,7
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Turismo (regime pós-laboral);8114;Licenciatura;242;19;7,9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Artes Plásticas e Tecnologias Artísticas;L122;Licenciatura;0;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Básica;9853;Licenciatura;218;2;0,9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Social Gerontológica;9473;Licenciatura;99;7,5;7,6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;97;7,5;7,7
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Biotecnologia;9016;Licenciatura;61;5,5;9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Agronomia;9003;Licenciatura;89;4;4,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Acupuntura;L160;Licenciatura;0;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Terapia da Fala;9890;Licenciatura;111;5,5;5
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Fisioterapia;9504;Licenciatura;157;4,5;2,9
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Enfermagem;9500;Licenciatura;170;1;0,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Tecnologias do Petróleo;L100;Licenciatura;0;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Bioinformática;9687;Licenciatura;0;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil (regime nocturno);9090;Licenciatura;114;7,5;6,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;114;7,5;6,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Biotecnologia;9016;Licenciatura;33;1;3
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão da Distribuição e da Logística (regime pós-laboral);9993;Licenciatura;263;4,5;1,7
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Sistemas de Informação;9630;Licenciatura;100;1,5;1,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão da Distribuição e da Logística;9629;Licenciatura;263;4,5;1,7
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Contabilidade e Finanças (regime nocturno);9628;Licenciatura;341;14;4,1
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Contabilidade e Finanças;9627;Licenciatura;341;14;4,1
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Marketing;9205;Licenciatura;217;13;6
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura;325;14,5;4,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Recursos Humanos (regime pós-laboral);8111;Licenciatura;325;14,5;4,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologias do Ambiente e do Mar;L124;Licenciatura;0;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologia Biomédica;L069;Licenciatura;71;3;4,2
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologia e Gestão Industrial (regime nocturno);9862;Licenciatura;109;3;2,8
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;146;2,5;1,7
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;105;2;1,9
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;161;4;2,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia de Automação, Controlo e Instrumentação;9092;Licenciatura;72;1;1,4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologias de Energia;8515;Licenciatura;6;;
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Educação Básica;9853;Licenciatura;185;0;0
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Tradução e Interpretação de Língua Gestual Portuguesa;9633;Licenciatura;34;0,5;1,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Animação e Intervenção Sociocultural;9631;Licenciatura;97;7;7,2
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Desporto;9563;Licenciatura;112;2;1,8
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Comunicação Social;9054;Licenciatura;107;6,5;6,1
Instituto Politécnico de Santarém;3140;Escola Superior de Saúde de Santarém;7065;Publico;Politecnico;Enfermagem;9500;Licenciatura;260;1,5;0,6
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Desporto, Condição Física e Saúde;L034;Licenciatura;172;3;1,7
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Atividade Física e Estilos de Vida Saudáveis;L008;Licenciatura;31;2;6,5
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Treino Desportivo;9808;Licenciatura;173;3,5;2
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Gestão das Organizações Desportivas;9763;Licenciatura;48;1,5;3,1
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Desporto de Natureza e Turismo Activo;9730;Licenciatura;60;3,5;5,8
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão de Empresas (regime pós-laboral);9994;Licenciatura;254;11;4,3
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Negócios Internacionais;9785;Licenciatura;0;;
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Contabilidade e Fiscalidade;9498;Licenciatura;87;5;5,7
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Marketing e Publicidade;9206;Licenciatura;139;8;5,8
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Informática;9185;Licenciatura;64;1,5;2,3
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;254;11;4,3
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Ambiental e Turismo da Natureza;L130;Licenciatura;0;;
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Básica;9853;Licenciatura;135;3;2,2
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Social;9084;Licenciatura;97;7,5;7,7
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Qualidade Alimentar e Nutrição Humana;L080;Licenciatura;70;4;5,7
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Tecnologia Alimentar;L015;Licenciatura;80;3;3,8
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Produção Animal;L011;Licenciatura;89;3,5;3,9
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Agronomia;9003;Licenciatura;137;7;5,1
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Agronomia (regime pós-laboral);8419;Licenciatura;137;7;5,1
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Osteopatia;L136;Licenciatura;0;;
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Biotecnologia Medicinal;L101;Licenciatura;0;;
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Ciências Biomédicas Laboratoriais;L068;Licenciatura;193;8;4,1
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Fisiologia Clínica;L067;Licenciatura;158;4;2,5
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Imagem Médica e Radioterapia;L066;Licenciatura;252;12;4,8
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Terapia da Fala;9890;Licenciatura;114;4;3,5
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Saúde Ambiental;9861;Licenciatura;134;9;6,7
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Farmácia;9549;Licenciatura;215;8;3,7
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Fisioterapia;9504;Licenciatura;256;7;2,7
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Ortóptica;8143;Licenciatura;35;0;0
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Audiologia;8141;Licenciatura;75;4;5,3
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Terapia Ocupacional;8138;Licenciatura;202;7;3,5
Instituto Politécnico do Porto;3130;Escola Superior de Media Artes e Design;3331;Publico;Politecnico;Tecnologias e Sistemas de Informação para a Web;L071;Licenciatura;9;;
Instituto Politécnico do Porto;3130;Escola Superior de Media Artes e Design;3331;Publico;Politecnico;Tecnologia da Comunicação Audiovisual;9244;Licenciatura;78;5;6,4
Instituto Politécnico do Porto;3130;Escola Superior de Media Artes e Design;3331;Publico;Politecnico;Multimédia;9213;Licenciatura;76;3;3,9
Instituto Politécnico do Porto;3130;Escola Superior de Media Artes e Design;3331;Publico;Politecnico;Design;9069;Licenciatura;156;16,5;10,6
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Gestão da Restauração e Catering;L131;Licenciatura;0;;
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Gestão das Actividades Turísticas;9921;Licenciatura;224;7,5;3,3
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Gestão e Administração Hoteleira;9164;Licenciatura;156;4;2,6
Instituto Politécnico do Porto;3130;Escola Superior de Hotelaria e Turismo;3139;Publico;Politecnico;Gestão das Actividades Turísticas (regime pós-laboral);8442;Licenciatura;224;7,5;3,3
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Segurança do Trabalho e Ambiente;L091;Licenciatura;0;;
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Tecnologias da Madeira;L014;Licenciatura;7;;
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Solicitadoria;9242;Licenciatura;234;24;10,3
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;76;1,5;2
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Ciências Empresariais;9045;Licenciatura;179;17;9,5
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Segurança Informática em Redes de Computadores;8398;Licenciatura;18;;
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Sistemas de Informação para a Gestão;8288;Licenciatura;4;;
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Ciências Empresariais (regime pós-laboral);8097;Licenciatura;179;17;9,5
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura;234;24;10,3
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Biorrecursos;L089;Licenciatura;0;;
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Mecânica Automóvel;9936;Licenciatura;119;2,5;2,1
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Biomédica;9455;Licenciatura;90;3,5;3,9
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Química;9125;Licenciatura;243;5,5;2,3
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;653;20;3,1
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;768;13;1,7
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Geotécnica e Geoambiente;9117;Licenciatura;76;2;2,6
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;402;10,5;2,6
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Electrotécnica - Sistemas Eléctricos de Energia;9110;Licenciatura;234;5;2,1
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;58;1,5;2,6
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;417;22;5,3
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia de Sistemas;8316;Licenciatura;86;2;2,3
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Criatividade e Inovação Empresarial;L070;Licenciatura;0;;
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Contabilidade e Administração (regime pós-laboral);9870;Licenciatura;987;40;4,1
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Comunicação Empresarial (regime pós-laboral);9867;Licenciatura;273;18,5;6,8
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Comércio Internacional (regime pós-laboral);9866;Licenciatura;102;4;3,9
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Assessoria e Tradução (regime pós-laboral);9829;Licenciatura;175;10,5;6
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Comércio Internacional;9716;Licenciatura;102;4;3,9
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Recursos Humanos;9227;Licenciatura;138;7,5;5,4
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Marketing;9205;Licenciatura;284;20,5;7,2
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Contabilidade e Administração;9058;Licenciatura;987;40;4,1
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Comunicação Empresarial;9053;Licenciatura;273;18,5;6,8
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Ciências e Tecnologias da Documentação e Informação;9043;Licenciatura;52;4,5;8,7
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Assessoria e Tradução;9009;Licenciatura;175;10,5;6
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Marketing (regime pós-laboral);8005;Licenciatura;284;20,5;7,2
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Educação Social (regime pós-laboral);9879;Licenciatura;382;35;9,2
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Educação Musical;9878;Licenciatura;45;0,5;1,1
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Educação Básica;9853;Licenciatura;256;2;0,8
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Tradução e Interpretação em Língua Gestual Portuguesa;9807;Licenciatura;98;3,5;3,6
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Gestão do Património;9767;Licenciatura;142;12;8,5
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Ciências do Desporto;9707;Licenciatura;88;5,5;6,2
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Educação Social;9084;Licenciatura;382;35;9,2
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Artes Visuais e Tecnologias Artísticas;8264;Licenciatura;89;7;7,9
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Gestão do Património (regime pós-laboral);8096;Licenciatura;142;12;8,5
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Línguas e Culturas Estrangeiras;8002;Licenciatura;106;5,5;5,2
Instituto Politécnico de Portalegre;3120;Escola Superior de Saúde;7055;Publico;Politecnico;Higiene Oral;9556;Licenciatura;32;1,5;4,7
Instituto Politécnico de Portalegre;3120;Escola Superior de Saúde;7055;Publico;Politecnico;Enfermagem;9500;Licenciatura;283;0;0
Instituto Politécnico de Portalegre;3120;Escola Superior Agrária de Elvas;3123;Publico;Politecnico;Equinicultura;9130;Licenciatura;21;;
Instituto Politécnico de Portalegre;3120;Escola Superior Agrária de Elvas;3123;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;70;4;5,7
Instituto Politécnico de Portalegre;3120;Escola Superior Agrária de Elvas;3123;Publico;Politecnico;Agronomia;9003;Licenciatura;66;3,5;5,3
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Tecnologias de Produção de Biocombustíveis;L033;Licenciatura;1;;
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Gestão (regime pós-laboral);9991;Licenciatura;155;7,5;4,8
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Administração de Publicidade e Marketing;9670;Licenciatura;33;2,5;7,6
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Gestão;9147;Licenciatura;155;7,5;4,8
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;21;;
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Design de Comunicação;9070;Licenciatura;69;5,5;8
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Educação Básica;9853;Licenciatura;44;2,5;5,7
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Jornalismo e Comunicação;9773;Licenciatura;95;6,5;6,8
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Turismo;9254;Licenciatura;56;3,5;6,2
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Serviço Social;9238;Licenciatura;153;15;9,8
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Serviço Social (regime pós-laboral);8014;Licenciatura;153;15;9,8
