Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros;TaxaDesempregoRegistadoCurso
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Economia;9081;Licenciatura;13,01612903;171;96;75;170;1;7,1
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Gestão;9147;Licenciatura;13,40449438;227;102;125;216;11;11,9
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Línguas e Relações Empresariais;9196;Licenciatura;13,25;142;60;82;134;8;5,3
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Psicologia;9219;Licenciatura;14,36;146;28;118;144;2;5,5
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Arte e Multimédia;9678;Licenciatura;13,6;77;41;36;73;4;3,1
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Comunicação, Cultura e Organizações;9720;Licenciatura;13,13333333;132;42;90;129;3;5,9
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Educação Física e Desporto;9736;Licenciatura;13,46666667;145;108;37;140;5;9,5
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Educação Básica;9853;Licenciatura;14,22033898;80;1;79;76;4;8,2
Universidade da Madeira;1300;Escola Superior de Saúde;1320;Publico;Politecnico;Enfermagem;9500;Licenciatura;15,28;110;25;85;108;2;13,1
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Humanidades;8461;Licenciatura;14,5;112;41;71;102;10;9,6
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Estudos Artísticos;9132;Licenciatura;14,65517241;124;58;66;118;6;9,9
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Estudos Europeus;9135;Licenciatura;13,70731707;248;138;110;241;7;5,6
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Gestão;9147;Licenciatura;13,30674847;1067;556;511;977;90;13
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;História;9181;Licenciatura;13,73214286;343;214;129;334;9;7,2
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Informática;9185;Licenciatura;14,6875;466;431;35;451;15;9,6
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Línguas Aplicadas;9192;Licenciatura;14,44;252;63;189;233;19;10,4
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Educação;9353;Licenciatura;13,67977528;419;94;325;401;18;12,8
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências do Ambiente;9379;Licenciatura;13,41860465;246;150;96;233;13;7,2
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências Sociais;9712;Licenciatura;12,91190476;1463;556;907;1353;110;13,1
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Matemática e Aplicações;9835;Licenciatura;;76;51;25;68;8;9,9
Universidade de Lisboa;1500;Universidade de Lisboa;1500;Publico;Universitario;Ciências da Saúde;9822;Licenciatura;14,54411765;112;26;86;109;3;7
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitectura (regime pós-laboral);8434;MestradoIntegrado;;76;46;30;71;5;5,5
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Design;9069;Licenciatura;14,61702128;182;35;147;179;3;4,5
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Design de Moda;9071;Licenciatura;14,33962264;149;9;140;143;6;4,3
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;14,29613734;523;226;297;498;25;0
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitetura, na área de especialização em Urbanismo;G004;MestradoIntegrado;13,66666667;182;63;119;173;9;2,3
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitetura, na área de especialização em Interiores e Reabilitação do Edificado;G008;MestradoIntegrado;13,76190476;133;23;110;126;7;1,6
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Desenho (regime pós-laboral);8415;Licenciatura;15,83333333;105;39;66;101;4;5
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Design de Comunicação;9070;Licenciatura;15,10416667;205;47;158;202;3;0
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Design de Equipamento;9072;Licenciatura;14,28767123;199;62;137;195;4;2,3
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Escultura;9754;Licenciatura;14,88888889;158;52;106;153;5;6,1
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Pintura;9790;Licenciatura;15,2745098;251;76;175;242;9;2,3
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Ciências da Arte e do Património (regime pós-laboral);9903;Licenciatura;14,42857143;105;29;76;103;2;6,5
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Arte Multimédia;9904;Licenciatura;15,30985915;194;66;128;191;3;2,1
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Biologia;9011;Licenciatura;13,71753247;767;331;436;741;26;4,8
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Bioquímica;9015;Licenciatura;14,22857143;255;81;174;245;10;1,7
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Informática;9119;Licenciatura;13,1023622;515;460;55;499;16;5
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Física;9141;Licenciatura;14,45454545;114;84;30;112;2;3,1
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Geologia;9146;Licenciatura;13,28947368;392;213;179;365;27;
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Matemática;9209;Licenciatura;15,19047619;98;56;42;94;4;0
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Meteorologia, Oceanografia e Geofísica;9212;Licenciatura;13,44444444;92;53;39;89;3;1,7
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Química;9223;Licenciatura;13,61904762;89;35;54;85;4;1,4
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Química Tecnológica;9226;Licenciatura;13,55;99;44;55;92;7;2,1
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Física;9368;MestradoIntegrado;15;99;71;28;93;6;8
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Estatística Aplicada;9381;Licenciatura;13,33333333;111;42;69;102;9;
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Matemática Aplicada;9385;Licenciatura;13,66666667;276;109;167;261;15;11,5
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia da Energia e do Ambiente;9811;MestradoIntegrado;14,36764706;340;223;117;326;14;4,7
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Biomédica e Biofísica;9845;MestradoIntegrado;15,36363636;204;83;121;199;5;
Universidade de Lisboa;1500;Faculdade de Direito;1504;Publico;Universitario;Direito (regime pós-laboral);8358;Licenciatura;13,46875;446;185;261;426;20;6,1
Universidade de Lisboa;1500;Faculdade de Direito;1504;Publico;Universitario;Direito;9078;Licenciatura;12,90153846;2427;988;1439;2327;100;6,4
Universidade de Lisboa;1500;Faculdade de Farmácia;1505;Publico;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;13,88065099;1240;294;946;1192;48;
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Artísticos, variante de Artes do Espectáculo;8104;Licenciatura;13,8974359;120;42;78;117;3;2,9
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Artes e Humanidades;8413;Licenciatura;14,71428571;158;48;110;155;3;15,2
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Gerais;8458;Licenciatura;14,75;159;62;97;156;3;9,1
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Arqueologia;9006;Licenciatura;13,72727273;125;64;61;125;0;8,6
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Ciências da Cultura;9025;Licenciatura;13,85393258;192;50;142;189;3;5,1
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Ciências da Linguagem;9040;Licenciatura;13,30769231;113;32;81;108;5;7,5
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Africanos;9131;Licenciatura;13,16;87;34;53;77;10;15,3
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Clássicos;9133;Licenciatura;15,18181818;37;18;19;36;1;1,7
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Europeus;9135;Licenciatura;13,46835443;218;85;133;207;11;5,6
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Filosofia;9139;Licenciatura;14,775;106;61;45;104;2;
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;História;9181;Licenciatura;14,27631579;229;143;86;223;6;8,7
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;História da Arte;9182;Licenciatura;13,35294118;149;37;112;145;4;7,5
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura;13,93548387;673;187;486;635;38;7,5
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Tradução;9252;Licenciatura;13,76119403;242;79;163;226;16;14,5
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Asiáticos;9914;Licenciatura;14,8;104;27;77;98;6;
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Portugueses;9917;Licenciatura;13,875;88;23;65;85;3;8,1
Universidade de Lisboa;1500;Faculdade de Medicina;1507;Publico;Universitario;Medicina;9813;MestradoIntegrado;15,91678623;2300;809;1491;2168;132;19,5
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Medicina Dentária;9548;MestradoIntegrado;13,87640449;273;68;205;257;16;
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Higiene Oral;9556;Licenciatura;12,78461538;154;17;137;147;7;
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Prótese Dentária;9791;Licenciatura;13,78431373;123;34;89;113;10;
Universidade de Lisboa;1500;Faculdade de Medicina Veterinária;1509;Publico;Universitario;Medicina Veterinária;9847;MestradoIntegrado;14,24025974;726;162;564;694;32;
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Dança;9068;Licenciatura;13,78947368;63;2;61;61;2;3,5
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Gestão do Desporto;9162;Licenciatura;12,76;158;132;26;156;2;1,7
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;13,58173077;613;426;187;540;73;1,4
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Ergonomia;9753;Licenciatura;13,09090909;44;23;21;43;1;
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Reabilitação Psicomotora;9841;Licenciatura;14,3814433;203;41;162;190;13;0
Universidade de Lisboa;1500;Faculdade de Psicologia;1511;Publico;Universitario;Psicologia;9555;MestradoIntegrado;15,54065041;947;185;762;891;56;
Universidade de Lisboa;1500;Instituto de Educação;1513;Publico;Universitario;Educação e Formação;L040;Licenciatura;;64;4;60;49;15;0
Universidade de Lisboa;1500;Instituto de Geografia e Ordenamento do Território;1514;Publico;Universitario;Planeamento e Gestão do Território;8411;Licenciatura;12,96666667;151;97;54;138;13;12,4
Universidade de Lisboa;1500;Instituto de Geografia e Ordenamento do Território;1514;Publico;Universitario;Geografia;9143;Licenciatura;12,97183099;256;144;112;242;14;6,8
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura;13,48214286;94;34;60;85;9;0,9
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Florestal e dos Recursos Naturais;8377;Licenciatura;12,5483871;59;42;17;57;2;0,8
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Biologia;9011;Licenciatura;13,16981132;133;39;94;131;2;3,2
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Agronómica;9086;Licenciatura;12,72222222;226;134;92;212;14;4,8
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Alimentar;9087;Licenciatura;13,57333333;189;45;144;173;16;2,5
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia do Ambiente;9099;Licenciatura;12,75675676;104;63;41;95;9;6,7
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Zootécnica;9129;Licenciatura;12,87179487;121;45;76;118;3;3,5
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Serviço Social (regime pós-laboral);8014;Licenciatura;14,06521739;169;18;151;161;8;
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública (regime pós-laboral);8102;Licenciatura;12,88135593;152;68;84;143;9;1,4
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Sociologia (regime pós-laboral);8109;Licenciatura;12,83333333;84;21;63;82;2;
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Gestão de Recursos Humanos (regime pós-laboral);8111;Licenciatura;13,49152542;505;182;323;471;34;8,7
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública e Políticas do Território (regime pós-laboral);8363;Licenciatura;13,06521739;122;53;69;94;28;8,3
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Relações Internacionais (regime pós-laboral);8364;Licenciatura;12,875;202;95;107;172;30;5
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública;9002;Licenciatura;12,68367347;335;153;182;296;39;7,1
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Ciência Política;9019;Licenciatura;13,28070175;150;80;70;127;23;0
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura;13,54054054;276;83;193;227;49;5,3
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Relações Internacionais;9229;Licenciatura;13,25179856;295;120;175;233;62;5,6
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Serviço Social;9238;Licenciatura;14,32110092;279;24;255;263;16;
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Sociologia;9240;Licenciatura;12,92647059;188;54;134;174;14;6,5
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Antropologia;9448;Licenciatura;13,36111111;129;35;94;118;11;7
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Economia;9081;Licenciatura;12,88111888;836;519;317;810;26;16,4
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Finanças;9140;Licenciatura;12,22641509;191;115;76;174;17;8,3
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Gestão;9147;Licenciatura;12,82077922;953;516;437;920;33;12,1
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Matemática Aplicada à Economia e à Gestão;9210;Licenciatura;13,38235294;194;60;134;186;8;
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia de Materiais;9096;Licenciatura;13,14285714;100;63;37;99;1;
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Informática e de Computadores;9121;Licenciatura;13,183391;867;760;107;848;19;15,3
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;15,36363636;341;144;197;288;53;14,3
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Matemática Aplicada e Computação;9345;Licenciatura;13,95238095;139;80;59;135;4;11,9
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Aeroespacial;9357;MestradoIntegrado;15,40776699;599;499;100;573;26;11,8
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Biológica;9358;MestradoIntegrado;16,34188034;413;136;277;400;13;12,3
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Biomédica;9359;MestradoIntegrado;16,29166667;320;128;192;309;11;
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Civil;9360;MestradoIntegrado;14,31358885;1392;1004;388;1327;65;11
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9367;MestradoIntegrado;14,82835821;1540;1356;184;1478;62;13,5
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Mecânica;9369;MestradoIntegrado;14,27604167;1322;1140;182;1237;85;17,9
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Física Tecnológica;9458;MestradoIntegrado;16,82278481;370;296;74;358;12;6,8
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Química;9461;MestradoIntegrado;15,44444444;510;198;312;471;39;10,5
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia do Ambiente;9508;MestradoIntegrado;15;214;103;111;177;37;17,1
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia e Arquitectura Naval;9911;Licenciatura;12,42857143;115;98;17;111;4;4,5
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Geológica e de Minas;9913;Licenciatura;13;109;71;38;106;3;
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia de Telecomunicações e Informática;9098;Licenciatura;12,63793103;263;227;36;252;11;12,1
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura;13,1588785;352;248;104;349;3;29,2
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia Informática e de Computadores;9121;Licenciatura;12,84507042;473;417;56;469;4;13,4
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia Electrónica;9912;Licenciatura;13,07407407;130;105;25;129;1;12,1
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Administração de Unidades de Saúde;8523;Licenciatura;;12;4;8;10;2;9,8
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;12,86666667;187;57;130;166;21;20,5
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Direito;9078;Licenciatura;11,7537092;503;218;285;346;157;12,9
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Economia;9081;Licenciatura;;44;24;20;16;28;
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Engenharia Informática;9119;Licenciatura;13,05263158;135;120;15;113;22;10,5
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Gestão;9147;Licenciatura;12,66871166;294;145;149;205;89;18,2
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;História;9181;Licenciatura;15,5;26;16;10;26;0;
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Informática de Gestão;9186;Licenciatura;13,35;26;22;4;19;7;
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Psicologia;9219;Licenciatura;13,86842105;117;29;88;92;25;
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Relações Internacionais;9229;Licenciatura;13,83333333;59;39;20;29;30;6,7
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;16,26470588;130;67;63;80;50;5,7
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Microbiologia;8257;Licenciatura;13,38095238;72;20;52;71;1;
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Bioengenharia;9540;Licenciatura;13,19148936;117;49;68;116;1;7,5
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;13,97560976;189;19;170;189;0;7,6
Universidade Católica Portuguesa;2200;Escola Superior Politécnica de Saúde (Lisboa);2215;Privado;Politecnico;Enfermagem;9500;Licenciatura;14,59433962;189;26;163;183;6;
Universidade Católica Portuguesa;2200;Escola Superior Politécnica de Saúde (Porto);2216;Privado;Politecnico;Enfermagem;9500;Licenciatura;14,39230769;136;18;118;131;5;0,7
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Psicologia;9219;Licenciatura;;54;11;43;53;1;4,5
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Serviço Social;9238;Licenciatura;14,10416667;44;6;38;41;3;19,4
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Línguas Estrangeiras Aplicadas;9378;Licenciatura;13,34782609;59;13;46;52;7;31,2
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Comunicação Social e Cultural;9453;Licenciatura;13,30901288;388;104;284;382;6;3,7
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;13,25641026;124;36;88;103;21;35,3
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Filosofia;9139;Licenciatura;15,23076923;20;17;3;9;11;12,5
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Psicologia;9219;Licenciatura;13,68817204;155;39;116;137;18;10,3
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Serviço Social;9238;Licenciatura;13,67032967;95;13;82;76;19;20,5
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Turismo;9254;Licenciatura;;82;35;47;67;15;14,9
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Estudos Portugueses e Espanhóis;9918;Licenciatura;16,1875;17;6;11;9;8;
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Design e Artes Visuais;L073;Licenciatura;;12;7;5;9;3;
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Gestão;9147;Licenciatura;12,13333333;47;30;17;46;1;7,8
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;13,71212121;225;66;159;217;8;
Universidade Católica Portuguesa;2200;Faculdade de Teologia;2240;Privado;Universitario;Ciências Religiosas;9452;Licenciatura;14,16666667;60;13;47;52;8;25,7
Universidade Católica Portuguesa;2200;Faculdade de Teologia;2240;Privado;Universitario;Teologia;9553;MestradoIntegrado;15,53846154;143;135;8;91;52;20
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Braga);2241;Privado;Universitario;Ciências Religiosas;9452;Licenciatura;14,4;42;10;32;37;5;4,3
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Braga);2241;Privado;Universitario;Teologia;9553;MestradoIntegrado;14,8;94;91;3;73;21;6,4
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Porto);2242;Privado;Universitario;Ciências Religiosas;9452;Licenciatura;14,84615385;30;11;19;28;2;11,7
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Porto);2242;Privado;Universitario;Teologia;9553;MestradoIntegrado;14,73333333;147;141;6;105;42;0
Universidade Católica Portuguesa;2200;Escola das Artes;2265;Privado;Universitario;Som e Imagem;9457;Licenciatura;13,76923077;124;81;43;120;4;
Universidade Católica Portuguesa;2200;Escola das Artes;2265;Privado;Universitario;Arte - Conservação e Restauro;9551;Licenciatura;13,95238095;49;15;34;46;3;6,5
Universidade Católica Portuguesa;2200;Faculdade de Ciências Económicas e Empresariais;2270;Privado;Universitario;Administração e Gestão de Empresas;9059;Licenciatura;13,18333333;761;384;377;750;11;2,6
Universidade Católica Portuguesa;2200;Faculdade de Ciências Económicas e Empresariais;2270;Privado;Universitario;Economia;9081;Licenciatura;13,34090909;225;127;98;222;3;
Universidade Católica Portuguesa;2200;Faculdade de Economia e Gestão;2271;Privado;Universitario;Economia;9081;Licenciatura;12,77272727;225;130;95;225;0;
Universidade Católica Portuguesa;2200;Faculdade de Economia e Gestão;2271;Privado;Universitario;Gestão;9147;Licenciatura;12,59276018;666;415;251;664;2;
Universidade Católica Portuguesa;2200;Faculdade de Direito;2280;Privado;Universitario;Direito;9078;Licenciatura;13,71153846;578;228;350;513;65;
Universidade Católica Portuguesa;2200;Faculdade de Direito (Porto);2281;Privado;Universitario;Direito;9078;Licenciatura;12,82899628;843;331;512;826;17;8,2
Universidade Católica Portuguesa;2200;Faculdade de Educação e Psicologia;2289;Privado;Universitario;Psicologia;9219;Licenciatura;14,25806452;177;29;148;169;8;9,9
Universidade Católica Portuguesa;2200;Instituto de Estudos Políticos;2295;Privado;Universitario;Ciência Política e Relações Internacionais;9020;Licenciatura;14;137;58;79;125;12;16,3
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Políticas de Segurança;8058;Licenciatura;13,21052632;31;28;3;28;3;8,1
