PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Taxa de desemprego registado no IEFP do curso;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados;TaxaDesempregoRegistadoCurso
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Arte e Design;9898;Licenciatura;124;13;10,5
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Teatro e Educação;9899;Licenciatura;32;8;25
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Secretariado de Direção e Administração;8519;Licenciatura;0;;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Contabilidade e Auditoria;9061;Licenciatura;275;29;10,5
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;327;33;10,1
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Informática de Gestão;9186;Licenciatura;86;4;4,7
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Contabilidade e Gestão Pública;9722;Licenciatura;133;8;6
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Solicitadoria e Administração;9801;Licenciatura;284;38;13,4
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Marketing e Negócios Internacionais;L023;Licenciatura;0;;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;235;34;14,5
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;76;9;11,8
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electromecânica;9105;Licenciatura;142;12;8,5
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electrotécnica;9109;Licenciatura;284;19;6,7
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;268;8;3
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;210;11;5,2
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Biomédica;9455;Licenciatura;82;4;4,9
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Biológica;9474;Licenciatura;105;7;6,7
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática (Curso Europeu);9770;Licenciatura;268;8;3
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electrotécnica (regime pós-laboral);9884;Licenciatura;284;19;6,7
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática (regime pós-laboral);9885;Licenciatura;268;8;3
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;36;0;0
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Desenvolvimento Regional e Ordenamento do Território;L018;Licenciatura;0;;
Universidade do Algarve;0200;Escola Superior de Educação e Comunicação;3081;Publico;Politecnico;Imagem Animada;8337;Licenciatura;6;;
Universidade do Algarve;0200;Escola Superior de Educação e Comunicação;3081;Publico;Politecnico;Ciências da Comunicação;9023;Licenciatura;130;11;8,5
Universidade do Algarve;0200;Escola Superior de Educação e Comunicação;3081;Publico;Politecnico;Design de Comunicação;9070;Licenciatura;94;9;9,6
Universidade do Algarve;0200;Escola Superior de Educação e Comunicação;3081;Publico;Politecnico;Educação Social;9084;Licenciatura;196;25;12,8
Universidade do Algarve;0200;Escola Superior de Educação e Comunicação;3081;Publico;Politecnico;Desporto;9563;Licenciatura;43;4;9,3
Universidade do Algarve;0200;Escola Superior de Educação e Comunicação;3081;Publico;Politecnico;Educação Básica;9853;Licenciatura;121;6;5
Universidade do Algarve;0200;Escola Superior de Educação e Comunicação;3081;Publico;Politecnico;Educação Social (regime pós-laboral);9879;Licenciatura;196;25;12,8
Universidade do Algarve;0200;Escola Superior de Gestão, Hotelaria e Turismo;3082;Publico;Politecnico;Gestão;9147;Licenciatura;289;24;8,3
Universidade do Algarve;0200;Escola Superior de Gestão, Hotelaria e Turismo;3082;Publico;Politecnico;Gestão (regime nocturno);9148;Licenciatura;289;24;8,3
Universidade do Algarve;0200;Escola Superior de Gestão, Hotelaria e Turismo;3082;Publico;Politecnico;Gestão Hoteleira;9173;Licenciatura;129;11;8,5
Universidade do Algarve;0200;Escola Superior de Gestão, Hotelaria e Turismo;3082;Publico;Politecnico;Marketing;9205;Licenciatura;54;2;3,7
Universidade do Algarve;0200;Escola Superior de Gestão, Hotelaria e Turismo;3082;Publico;Politecnico;Turismo;9254;Licenciatura;208;24;11,5
Universidade do Algarve;0200;Instituto Superior de Engenharia;3083;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;231;16;6,9
Universidade do Algarve;0200;Instituto Superior de Engenharia;3083;Publico;Politecnico;Engenharia Civil (regime nocturno);9090;Licenciatura;231;16;6,9
Universidade do Algarve;0200;Instituto Superior de Engenharia;3083;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;98;6;6,1
Universidade do Algarve;0200;Instituto Superior de Engenharia;3083;Publico;Politecnico;Tecnologias de Informação e Comunicação;9250;Licenciatura;0;;
Universidade do Algarve;0200;Instituto Superior de Engenharia;3083;Publico;Politecnico;Engenharia Eléctrica e Electrónica;9503;Licenciatura;95;12;12,6
Universidade do Algarve;0200;Instituto Superior de Engenharia;3083;Publico;Politecnico;Tecnologia e Segurança Alimentar;L028;Licenciatura;0;;
Universidade do Algarve;0200;Escola Superior de Gestão, Hotelaria e Turismo (Portimão);3087;Publico;Politecnico;Gestão;9147;Licenciatura;145;6;4,1
Universidade do Algarve;0200;Escola Superior de Gestão, Hotelaria e Turismo (Portimão);3087;Publico;Politecnico;Gestão (regime nocturno);9148;Licenciatura;145;6;4,1
Universidade do Algarve;0200;Escola Superior de Gestão, Hotelaria e Turismo (Portimão);3087;Publico;Politecnico;Turismo;9254;Licenciatura;60;5;8,3
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Comunicação Multimédia;8339;Licenciatura;29;;
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Animação Sociocultural;9005;Licenciatura;66;12;18,2
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Desporto;9563;Licenciatura;158;19;12
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Comunicação e Relações Públicas;9652;Licenciatura;79;17;21,5
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Educação Básica;9853;Licenciatura;73;12;16,4
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Contabilidade;9056;Licenciatura;125;13;10,4
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Design de Equipamento;9072;Licenciatura;69;12;17,4
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;83;11;13,3
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;65;4;6,2
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Topográfica;9128;Licenciatura;48;4;8,3
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Gestão;9147;Licenciatura;114;14;12,3
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura;143;11;7,7
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Marketing;9205;Licenciatura;83;13;15,7
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Energia e Ambiente;9855;Licenciatura;34;2;5,9
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Gestão Hoteleira;9173;Licenciatura;137;13;9,5
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Turismo e Lazer;9255;Licenciatura;63;6;9,5
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Restauração e Catering;9484;Licenciatura;31;4;12,9
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Serviço Social (regime pós-laboral);8014;Licenciatura;353;41;11,6
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Básica (regime de ensino a distância);8118;Licenciatura;280;5;1,8
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Desporto e Bem-Estar (regime pós-laboral);8132;Licenciatura;217;21;9,7
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Relações Humanas e Comunicação Organizacional (regime de ensino a distância);8476;Licenciatura;146;21;14,4
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Social;9084;Licenciatura;309;38;12,3
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Serviço Social;9238;Licenciatura;353;41;11,6
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Tradução e Interpretação: Português/Chinês - Chinês/Português;9492;Licenciatura;49;3;6,1
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Relações Humanas e Comunicação Organizacional;9797;Licenciatura;146;21;14,4
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Desporto e Bem-Estar;9851;Licenciatura;217;21;9,7
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Básica;9853;Licenciatura;280;5;1,8
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura;430;48;11,2
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Marketing (regime de ensino a distância);8123;Licenciatura;177;22;12,4
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Administração Pública;9002;Licenciatura;98;16;16,3
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;200;18;9
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;0;;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;233;6;2,6
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;147;5;3,4
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Gestão;9147;Licenciatura;319;28;8,8
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Marketing;9205;Licenciatura;177;22;12,4
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Solicitadoria;9242;Licenciatura;430;48;11,2
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Contabilidade e Finanças;9627;Licenciatura;186;16;8,6
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia da Energia e do Ambiente;9648;Licenciatura;107;14;13,1
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Biomecânica;9690;Licenciatura;64;3;4,7
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Automóvel;9741;Licenciatura;122;9;7,4
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Contabilidade e Finanças (regime pós-laboral);9871;Licenciatura;186;16;8,6
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Informática (regime pós-laboral);9885;Licenciatura;233;6;2,6
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Mecânica (regime pós-laboral);9886;Licenciatura;147;5;3,4
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Gestão (regime pós-laboral);9991;Licenciatura;319;28;8,8
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Jogos Digitais e Multimédia;L055;Licenciatura;0;;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Gráfico e Multimédia (regime pós-laboral);8126;Licenciatura;354;43;12,1
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design de Produto - Cerâmica e Vidro;8525;Licenciatura;41;4;9,8
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Artes Plásticas;9007;Licenciatura;151;19;12,6
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Industrial;9074;Licenciatura;132;14;10,6
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Teatro;9243;Licenciatura;62;8;12,9
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Som e Imagem;9457;Licenciatura;244;26;10,7
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design de Ambientes;9723;Licenciatura;100;16;16
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Gráfico e Multimédia;9729;Licenciatura;354;43;12,1
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão de Eventos;8514;Licenciatura;65;9;13,8
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Biologia Marinha e Biotecnologia;9014;Licenciatura;134;11;8,2
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão Turística e Hoteleira;9178;Licenciatura;226;19;8,4
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Marketing Turístico;9207;Licenciatura;142;19;13,4
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Turismo;9254;Licenciatura;120;17;14,2
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Restauração e Catering;9484;Licenciatura;73;5;6,8
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Animação Turística;9848;Licenciatura;55;6;10,9
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão Turística e Hoteleira (regime pós-laboral);9997;Licenciatura;226;19;8,4
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Tecnologia e Segurança Alimentar;L028;Licenciatura;96;16;16,7
Instituto Politécnico de Lisboa;3110;Escola Superior de Dança;3111;Publico;Politecnico;Dança;9068;Licenciatura;130;5;3,8
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Artes Visuais e Tecnologias;8307;Licenciatura;26;;
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Animação Sociocultural;9005;Licenciatura;166;15;9
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Básica;9853;Licenciatura;597;14;2,3
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Educação Básica (regime pós-laboral);9876;Licenciatura;597;14;2,3
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Relações Públicas e Comunicação Empresarial (regime pós-laboral);8438;Licenciatura;198;13;6,6
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Publicidade e Marketing  (regime pós-laboral);8439;Licenciatura;256;17;6,6
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Audiovisual e Multimédia;9010;Licenciatura;211;25;11,8
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Jornalismo;9191;Licenciatura;213;19;8,9
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Publicidade e Marketing;9222;Licenciatura;256;17;6,6
Instituto Politécnico de Lisboa;3110;Escola Superior de Comunicação Social;3113;Publico;Politecnico;Relações Públicas e Comunicação Empresarial;9231;Licenciatura;198;13;6,6
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Música, variante de Jazz (regime pós-laboral);8343;Licenciatura;65;2;3,1
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Tecnologias da Música (regime pós-laboral);8344;Licenciatura;7;;
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Música, variante de Execução;9782;Licenciatura;196;1;0,5
Instituto Politécnico de Lisboa;3110;Escola Superior de Música;3114;Publico;Politecnico;Música, variante de Composição, Direção e Formação Musical;L012;Licenciatura;55;2;3,6
Instituto Politécnico de Lisboa;3110;Escola Superior de Teatro e Cinema;3116;Publico;Politecnico;Cinema;9048;Licenciatura;125;11;8,8
Instituto Politécnico de Lisboa;3110;Escola Superior de Teatro e Cinema;3116;Publico;Politecnico;Teatro;9243;Licenciatura;176;8;4,5
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura;76;10;13,2
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Contabilidade e Administração;9058;Licenciatura;837;48;5,7
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Gestão;9147;Licenciatura;505;24;4,8
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Solicitadoria;9242;Licenciatura;76;10;13,2
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Finanças Empresariais;9476;Licenciatura;181;8;4,4
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Contabilidade e Administração (regime pós-laboral);9870;Licenciatura;837;48;5,7
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Finanças Empresariais (regime pós-laboral);9889;Licenciatura;181;8;4,4
Instituto Politécnico de Lisboa;3110;Instituto Superior de Contabilidade e Administração de Lisboa;3117;Publico;Politecnico;Gestão (regime pós-laboral);9991;Licenciatura;505;24;4,8
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;535;27;5
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Electrónica e Telecomunicações e de Computadores;9108;Licenciatura;170;11;6,5
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Electrotécnica;9109;Licenciatura;326;14;4,3
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Informática e de Computadores;9121;Licenciatura;157;4;2,5
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;409;25;6,1
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Química e Biológica;9126;Licenciatura;181;10;5,5
Instituto Politécnico de Lisboa;3110;Instituto Superior de Engenharia de Lisboa;3118;Publico;Politecnico;Engenharia Informática e Multimédia;L052;Licenciatura;46;2;4,3
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Serviço Social (regime pós-laboral);8014;Licenciatura;201;32;15,9
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Serviço Social;9238;Licenciatura;201;32;15,9
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Turismo;9254;Licenciatura;64;11;17,2
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Jornalismo e Comunicação;9773;Licenciatura;98;16;16,3
Instituto Politécnico de Portalegre;3120;Escola Superior de Educação e Ciências Sociais;3121;Publico;Politecnico;Educação Básica;9853;Licenciatura;62;2;3,2
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Relações Públicas e Secretariado;8394;Licenciatura;60;8;13,3
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Design de Comunicação;9070;Licenciatura;86;11;12,8
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;34;0;0
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Gestão;9147;Licenciatura;183;9;4,9
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Design e Animação Multimédia;9469;Licenciatura;55;14;25,5
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Administração de Publicidade e Marketing;9670;Licenciatura;78;11;14,1
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Gestão (regime pós-laboral);9991;Licenciatura;183;9;4,9
Instituto Politécnico de Portalegre;3120;Escola Superior de Tecnologia e Gestão;3122;Publico;Politecnico;Tecnologias de Produção de Biocombustíveis;L033;Licenciatura;0;;
Instituto Politécnico de Portalegre;3120;Escola Superior Agrária de Elvas;3123;Publico;Politecnico;Agronomia;9003;Licenciatura;62;6;9,7
Instituto Politécnico de Portalegre;3120;Escola Superior Agrária de Elvas;3123;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;125;13;10,4
Instituto Politécnico de Portalegre;3120;Escola Superior Agrária de Elvas;3123;Publico;Politecnico;Equinicultura;9130;Licenciatura;36;2;5,6
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Línguas e Culturas Estrangeiras;8002;Licenciatura;63;12;19
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Tradução e Interpretação de Língua Gestual Portuguesa (regime pós-laboral);8018;Licenciatura;120;13;10,8
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Gestão do Património (regime pós-laboral);8096;Licenciatura;151;22;14,6
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Artes Visuais e Tecnologias Artísticas;8264;Licenciatura;77;11;14,3
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Educação Social;9084;Licenciatura;387;72;18,6
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Ciências do Desporto;9707;Licenciatura;83;7;8,4
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Gestão do Património;9767;Licenciatura;151;22;14,6
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Tradução e Interpretação em Língua Gestual Portuguesa;9807;Licenciatura;120;13;10,8
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Educação Básica;9853;Licenciatura;242;4;1,7
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Educação Musical;9878;Licenciatura;46;0;0
Instituto Politécnico do Porto;3130;Escola Superior de Educação;3131;Publico;Politecnico;Educação Social (regime pós-laboral);9879;Licenciatura;387;72;18,6
Instituto Politécnico do Porto;3130;Escola Superior de Música e das Artes do Espectáculo;3132;Publico;Politecnico;Tecnologia da Comunicação Audiovisual;9244;Licenciatura;89;16;18
Instituto Politécnico do Porto;3130;Escola Superior de Música e das Artes do Espectáculo;3132;Publico;Politecnico;Música, variante de Instrumento;9784;Licenciatura;150;1;0,7
Instituto Politécnico do Porto;3130;Escola Superior de Música e das Artes do Espectáculo;3132;Publico;Politecnico;Música, variante de Canto;9836;Licenciatura;16;;
Instituto Politécnico do Porto;3130;Escola Superior de Música e das Artes do Espectáculo;3132;Publico;Politecnico;Música, variante de Composição;9837;Licenciatura;19;;
Instituto Politécnico do Porto;3130;Escola Superior de Música e das Artes do Espectáculo;3132;Publico;Politecnico;Música, variante de Jazz;9838;Licenciatura;38;1;2,6
Instituto Politécnico do Porto;3130;Escola Superior de Música e das Artes do Espectáculo;3132;Publico;Politecnico;Música, variante de Música Antiga;9839;Licenciatura;25;;
