Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros;TaxaDesempregoRegistadoCurso
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Tecnologia e Gestão Industrial;L058;Licenciatura;14;77;10;67;64;13;7,3
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Tecnologia Biomédica;L069;Licenciatura;15,2;171;20;151;122;49;7,5
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Engenharia de Proteção Civil;8397;Licenciatura;12,8;51;44;7;50;1;4,6
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Agronomia;9003;Licenciatura;13,2;58;42;16;55;3;8,7
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;13,3;90;14;76;90;0;5,7
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Biotecnologia Alimentar;L093;Licenciatura;;16;5;11;11;5;9,4
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Produção de Alimentos e Nutrição Humana;L132;Licenciatura;;12;4;8;7;5;6,9
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Design de Interiores e Equipamento;9725;Licenciatura;13,3;153;14;139;149;4;10
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Design de Moda e Têxtil;9726;Licenciatura;14,8;58;9;49;54;4;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Formação Musical;9783;Licenciatura;14,3;137;101;36;129;8;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Instrumento;9784;Licenciatura;13;65;5;60;61;4;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Música Electrónica e Produção Musical;9816;Licenciatura;12,9;37;31;6;30;7;2,4
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Canto;9836;Licenciatura;11,8;46;32;14;30;16;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Serviço Social;9238;Licenciatura;12,5;37;35;2;28;9;8,3
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Secretariado;9485;Licenciatura;13,2;64;55;9;52;12;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Desporto e Actividade Física;9850;Licenciatura;14;218;191;27;201;17;13,2
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Educação Básica;9853;Licenciatura;13,5;71;61;10;65;6;9,8
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Contabilidade e Gestão Financeira;9063;Licenciatura;13,1;60;32;28;51;9;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Gestão Hoteleira;9173;Licenciatura;13,8;65;26;39;62;3;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Gestão Turística;9177;Licenciatura;13,3;40;16;24;37;3;9,5
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Solicitadoria;9242;Licenciatura;13,4;124;44;80;113;11;7
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Gestão Comercial;L021;Licenciatura;;34;19;15;28;6;9
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Enfermagem;9500;Licenciatura;14,2;124;17;107;117;7;7,5
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Fisioterapia;9504;Licenciatura;14,3;113;12;101;108;5;13,5
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Imagem Médica e Radioterapia;L066;Licenciatura;15,3;28;17;11;28;0;8,1
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Fisiologia Clínica;L067;Licenciatura;14,5;144;86;58;142;2;8,1
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Ciências Biomédicas Laboratoriais;L068;Licenciatura;14,3;37;32;5;35;2;20,7
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia das Energias Renováveis;8463;Licenciatura;15,9;1;0;1;1;0;5,7
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;15,3;269;68;201;268;1;19
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Electrotécnica e das Telecomunicações;9111;Licenciatura;14,5;131;42;89;128;3;14,2
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Industrial;9118;Licenciatura;;92;24;68;88;4;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;14,5;136;27;109;124;12;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Tecnologias da Informação e Multimédia;9248;Licenciatura;;135;26;109;129;6;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Biotecnologia;9016;Licenciatura;13,5;220;94;126;210;10;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Engenharia Agro-Pecuária;9619;Licenciatura;13,3;115;84;31;111;4;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Agricultura Biológica;9673;Licenciatura;12,7;59;41;18;59;0;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Ciências Florestais e Recursos Naturais;L009;Licenciatura;13;55;41;14;55;0;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Tecnologia Alimentar;L015;Licenciatura;12,9;108;25;83;106;2;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Tecnologia e Gestão Ambiental;L024;Licenciatura;12;65;41;24;64;1;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Biodiversidade e Conservação da Natureza;L098;Licenciatura;;6;4;2;6;0;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Animação Socioeducativa (regime pós-laboral);8093;Licenciatura;14,3;58;14;44;57;1;10,4
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Turismo (regime pós-laboral);8114;Licenciatura;13,9;76;47;29;75;1;10,8
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação Organizacional (regime pós-laboral);8342;Licenciatura;15,3;129;56;73;128;1;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação Social;9054;Licenciatura;14,2;124;43;81;121;3;6,1
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Turismo;9254;Licenciatura;14,3;177;68;109;172;5;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Gerontologia Social;9668;Licenciatura;15,2;150;16;134;141;9;10,1
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Animação Socioeducativa;9675;Licenciatura;14;97;21;76;96;1;13,8
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação Organizacional;9717;Licenciatura;14;161;31;130;159;2;9
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Desporto e Lazer;9731;Licenciatura;13,5;105;86;19;103;2;8,5
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Língua Gestual Portuguesa;9774;Licenciatura;14,5;72;13;59;69;3;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Educação Básica;9853;Licenciatura;14,2;163;6;157;162;1;0
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação e Design Multimédia;9894;Licenciatura;14,5;146;67;79;143;3;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Arte e Design;9898;Licenciatura;14,3;127;33;94;124;3;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Teatro e Educação;9899;Licenciatura;15,2;31;11;20;31;0;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Gastronomia;L095;Licenciatura;;24;8;16;23;1;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Audiologia;8141;Licenciatura;13,7;157;47;110;156;1;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Dietética e Nutrição;8149;Licenciatura;13,2;436;184;252;416;20;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Fisioterapia;9504;Licenciatura;13,2;552;293;259;532;20;0,8
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Farmácia;9549;Licenciatura;12,9;206;164;42;200;6;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Saúde Ambiental;9861;Licenciatura;13;188;74;114;182;6;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Imagem Médica e Radioterapia;L066;Licenciatura;12,6;387;125;262;385;2;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Fisiologia Clínica;L067;Licenciatura;14;197;110;87;192;5;7,5
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Ciências Biomédicas Laboratoriais;L068;Licenciatura;12,5;103;83;20;76;27;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Contabilidade e Administração;9058;Licenciatura;13;129;94;35;119;10;6
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;12,7;132;131;1;120;12;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Desenvolvimento Regional e Ordenamento do Território;L018;Licenciatura;13,8;208;190;18;187;21;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Secretariado de Direção e Administração;8519;Licenciatura;14,2;728;656;72;690;38;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Contabilidade e Auditoria;9061;Licenciatura;13;310;288;22;273;37;10,6
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;;10;5;5;8;2;8,1
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Informática de Gestão;9186;Licenciatura;14;60;50;10;54;6;7,9
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Contabilidade e Gestão Pública;9722;Licenciatura;12,8;60;60;0;59;1;12
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Solicitadoria e Administração;9801;Licenciatura;13,9;123;114;9;122;1;1,3
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Marketing e Negócios Internacionais;L023;Licenciatura;;98;33;65;97;1;5,1
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;;85;40;45;72;13;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;13,3;94;86;8;84;10;8,3
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electromecânica;9105;Licenciatura;;28;14;14;18;10;5,1
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electrotécnica;9109;Licenciatura;14;122;29;93;107;15;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;14,7;175;8;167;169;6;4,3
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;14,5;204;62;142;193;11;4,9
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Bioengenharia;9540;Licenciatura;14,1;161;35;126;158;3;4,9
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática (Curso Europeu);9770;Licenciatura;14,3;99;32;67;96;3;4,2
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electrotécnica (regime pós-laboral);9884;Licenciatura;15;209;45;164;163;46;1,1
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática (regime pós-laboral);9885;Licenciatura;15;175;32;143;162;13;2,9
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Biomédica - Bioeletrónica;L133;Licenciatura;15;159;21;138;143;16;5,1
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Comunicação Multimédia;8339;Licenciatura;13,5;144;81;63;128;16;3,8
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Animação Sociocultural;9005;Licenciatura;13,6;36;5;31;32;4;2,9
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Desporto;9563;Licenciatura;13,7;199;151;48;193;6;1,2
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Comunicação e Relações Públicas;9652;Licenciatura;13,5;142;25;117;113;29;4,4
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Educação Básica;9853;Licenciatura;13,9;54;7;47;44;10;5,1
Instituto Politécnico da Guarda;3090;Escola Superior de Saúde da Guarda;7040;Publico;Politecnico;Enfermagem;9500;Licenciatura;12,7;96;45;51;66;30;0
Instituto Politécnico da Guarda;3090;Escola Superior de Saúde da Guarda;7040;Publico;Politecnico;Farmácia;9549;Licenciatura;13,6;32;19;13;25;7;1,6
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Contabilidade;9056;Licenciatura;12,2;55;44;11;33;22;4,2
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Design de Equipamento;9072;Licenciatura;13,3;205;173;32;168;37;5
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;12;44;39;5;34;10;0
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;13,3;173;78;95;142;31;1,6
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Topográfica;9128;Licenciatura;13,8;84;26;58;70;14;0
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Gestão;9147;Licenciatura;13,7;90;41;49;76;14;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura;12,8;44;37;7;34;10;0
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Marketing;9205;Licenciatura;14;102;47;55;99;3;0,8
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Energia e Ambiente;9855;Licenciatura;13,7;83;37;46;72;11;2,6
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Gestão Hoteleira;9173;Licenciatura;14,1;66;37;29;55;11;
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Turismo e Lazer;9255;Licenciatura;14,8;342;85;257;309;33;2,9
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Restauração e Catering;9484;Licenciatura;14,7;132;18;114;121;11;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Gráfico e Multimédia (regime pós-laboral);8126;Licenciatura;14,5;109;13;96;109;0;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design de Produto - Cerâmica e Vidro;8525;Licenciatura;15,4;76;57;19;75;1;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Artes Plásticas;9007;Licenciatura;14,5;41;7;34;40;1;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Industrial;9074;Licenciatura;14,8;142;12;130;136;6;0
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Teatro;9243;Licenciatura;15,5;151;6;145;148;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Som e Imagem;9457;Licenciatura;17;99;31;68;96;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design de Ambientes;9723;Licenciatura;15,2;157;30;127;153;4;5,1
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Gráfico e Multimédia;9729;Licenciatura;15;109;67;42;107;2;3,9
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Programação e Produção Cultural;L127;Licenciatura;14,3;147;12;135;137;10;7,1
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Serviço Social (regime pós-laboral);8014;Licenciatura;14,5;158;48;110;138;20;
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Desporto e Bem-Estar (regime pós-laboral);8132;Licenciatura;13,3;91;37;54;89;2;1,5
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Relações Humanas e Comunicação Organizacional (regime de ensino a distância);8476;Licenciatura;14,1;90;35;55;84;6;0,7
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Social;9084;Licenciatura;12,9;80;58;22;67;13;7,3
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Serviço Social;9238;Licenciatura;14;70;42;28;62;8;4,4
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Tradução e Interpretação: Português/Chinês - Chinês/Português;9492;Licenciatura;14,5;137;131;6;129;8;2,8
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Relações Humanas e Comunicação Organizacional;9797;Licenciatura;14,8;447;403;44;426;21;7,3
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Desporto e Bem-Estar;9851;Licenciatura;13,7;168;155;13;155;13;12,5
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Básica;9853;Licenciatura;14,2;331;149;182;304;27;4,8
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Comunicação e Media;L099;Licenciatura;14,1;174;79;95;161;13;
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Terapia Ocupacional;8138;Licenciatura;13,7;209;56;153;203;6;
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Enfermagem;9500;Licenciatura;13,3;128;53;75;119;9;
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Fisioterapia;9504;Licenciatura;13,7;50;32;18;36;14;8
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Terapia da Fala;9890;Licenciatura;13,9;86;56;30;81;5;3,6
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Ciências da Informação em Saúde;L108;Licenciatura;14,4;204;199;5;196;8;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura;13,2;86;31;55;83;3;5,1
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Administração Pública;9002;Licenciatura;14,4;187;174;13;181;6;9,7
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;14,2;91;79;12;86;5;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;13,9;160;83;77;152;8;5,2
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;;144;117;27;142;2;1
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;14,5;106;105;1;102;4;1,2
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;14,8;86;41;45;82;4;3,9
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Gestão;9147;Licenciatura;15,2;61;21;40;57;4;5,3
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Marketing;9205;Licenciatura;14,8;161;51;110;152;9;3,5
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Solicitadoria;9242;Licenciatura;14,7;119;65;54;115;4;5,4
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Contabilidade e Finanças;9627;Licenciatura;16,4;61;21;40;58;3;0,9
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia da Energia e do Ambiente;9648;Licenciatura;15,1;259;133;126;245;14;1,6
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Biomecânica;9690;Licenciatura;14,3;89;29;60;82;7;0,6
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Automóvel;9741;Licenciatura;15,5;328;133;195;300;28;4,4
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Contabilidade e Finanças (regime pós-laboral);9871;Licenciatura;;7;0;7;7;0;1,4
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Informática (regime pós-laboral);9885;Licenciatura;14,6;80;22;58;77;3;4,9
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Mecânica (regime pós-laboral);9886;Licenciatura;14,9;158;76;82;156;2;2,4
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Gestão (regime pós-laboral);9991;Licenciatura;;16;7;9;14;2;0,5
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Jogos Digitais e Multimédia;L055;Licenciatura;14,6;211;90;121;198;13;7
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Eletrotécnica e de Computadores  (regime pós-laboral);L104;Licenciatura;14,3;113;42;71;110;3;0,6
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão de Eventos;8514;Licenciatura;15;196;60;136;176;20;1,6
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Biologia Marinha e Biotecnologia;9014;Licenciatura;14,7;84;39;45;79;5;3,6
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Biotecnologia;9016;Licenciatura;14,4;85;23;62;77;8;1,8
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão Turística e Hoteleira;9178;Licenciatura;16,3;169;12;157;164;5;3,6
