Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros;TaxaDesempregoRegistadoCurso
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Terapia Ocupacional;8138;Licenciatura 1.º ciclo;;8;4;4;8;0;8,8
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Audiologia;8141;Licenciatura 1.º ciclo;16,6;38;4;34;31;7;1,1
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Ortóptica;8143;Licenciatura 1.º ciclo;;5;4;1;5;0;9,3
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Fisioterapia;9504;Licenciatura 1.º ciclo;16;36;11;25;31;5;6
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Farmácia;9549;Licenciatura 1.º ciclo;15;1680;619;1061;1653;27;5
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Saúde Ambiental;9861;Licenciatura 1.º ciclo;16,5;19;4;15;12;7;7
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Terapia da Fala;9890;Licenciatura 1.º ciclo;17,4;;;;;;2,8
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Imagem Médica e Radioterapia;L066;Licenciatura 1.º ciclo;18;5;1;4;4;1;6,9
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Fisiologia Clínica;L067;Licenciatura 1.º ciclo;18;12;6;6;11;1;1,4
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Ciências Biomédicas Laboratoriais;L068;Licenciatura 1.º ciclo;16,4;98;10;88;64;34;1
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Biotecnologia Medicinal;L101;Licenciatura 1.º ciclo;16,1;47;5;42;19;28;0,7
Instituto Politécnico do Porto;3130;Escola Superior de Saúde;7230;Publico;Politecnico;Osteopatia;L136;Licenciatura 1.º ciclo;16,8;46;16;30;46;0;1,2
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura 1.º ciclo;14,9;163;25;138;156;7;1,1
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Ciências Empresariais (regime pós-laboral);8097;Licenciatura 1.º ciclo;15,3;784;118;666;766;18;2
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Sistemas de Informação para a Gestão;8288;Licenciatura 1.º ciclo;15,3;13;4;9;6;7;2
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Segurança Informática em Redes de Computadores;8398;Licenciatura 1.º ciclo;17;10;5;5;10;0;4,5
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Segurança Informática em Redes de Computadores (regime pós-laboral);8441;Licenciatura 1.º ciclo;16,3;31;3;28;29;2;3,2
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Ciências Empresariais;9045;Licenciatura 1.º ciclo;17,8;26;3;23;25;1;2,8
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Engenharia Informática;9119;Licenciatura 1.º ciclo;17;27;6;21;27;0;2,3
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Solicitadoria;9242;Licenciatura 1.º ciclo;14,2;104;45;59;103;1;2,1
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Engenharia Informática (regime pós-laboral);9885;Licenciatura 1.º ciclo;15,1;1066;327;739;1059;7;
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Tecnologias da Madeira;L014;Licenciatura 1.º ciclo;13,7;288;51;237;287;1;2,3
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Gestão Industrial e Logística;L030;Licenciatura 1.º ciclo;17,2;11;3;8;11;0;0,9
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Segurança e Saúde Ocupacional;L084;Licenciatura 1.º ciclo;16;16;7;9;12;4;0,7
Instituto Politécnico do Porto;3130;Escola Superior de Tecnologia e Gestão;3138;Publico;Politecnico;Segurança do Trabalho e Ambiente;L091;Licenciatura 1.º ciclo;15,4;34;17;17;23;11;3,5
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Marketing (regime pós-laboral);8005;Licenciatura 1.º ciclo;15,2;18;7;11;9;9;1,9
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Assessoria e Tradução;9009;Licenciatura 1.º ciclo;15,4;35;31;4;20;15;1,6
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Ciências e Tecnologias da Documentação e Informação;9043;Licenciatura 1.º ciclo;16,8;56;40;16;47;9;0,5
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Comunicação Empresarial;9053;Licenciatura 1.º ciclo;16,3;71;56;15;51;20;0,9
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Contabilidade e Administração;9058;Licenciatura 1.º ciclo;15,8;132;83;49;130;2;1,7
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Marketing;9205;Licenciatura 1.º ciclo;14,3;593;469;124;571;22;2,1
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Recursos Humanos;9227;Licenciatura 1.º ciclo;15,8;4;1;3;4;0;4,4
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Comércio Internacional;9716;Licenciatura 1.º ciclo;16,8;4;2;2;4;0;4,5
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Assessoria e Tradução (regime pós-laboral);9829;Licenciatura 1.º ciclo;13,9;391;94;297;384;7;5,7
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Comércio Internacional (regime pós-laboral);9866;Licenciatura 1.º ciclo;13,5;188;34;154;180;8;2,3
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Comunicação Empresarial (regime pós-laboral);9867;Licenciatura 1.º ciclo;12,4;797;244;553;750;47;5,3
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Contabilidade e Administração (regime pós-laboral);9870;Licenciatura 1.º ciclo;15;110;39;71;68;42;2,8
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Criatividade e Inovação Empresarial;L070;Licenciatura 1.º ciclo;14,9;39;12;27;22;17;1,8
Instituto Politécnico do Porto;3130;Instituto Superior de Contabilidade e Administração do Porto;3134;Publico;Politecnico;Gestão Linguística para Negócios Internacionais;L129;Licenciatura 1.º ciclo;16,1;15;6;9;13;2;8,8
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Electrotécnica e de Computadores (regime pós-laboral);8098;Licenciatura 1.º ciclo;16,1;20;7;13;3;17;4,3
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia de Sistemas;8316;Licenciatura 1.º ciclo;16,2;74;17;57;57;17;
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Mecânica Industrial;8465;Licenciatura 1.º ciclo;14,6;388;111;277;369;19;3,1
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Matemática Aplicada à Engenharia;8493;Licenciatura 1.º ciclo;15;229;69;160;218;11;4,8
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Civil;9089;Licenciatura 1.º ciclo;16,3;38;18;20;32;6;8,6
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura 1.º ciclo;15,3;22;4;18;16;6;5,7
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Electrotécnica - Sistemas Eléctricos de Energia;9110;Licenciatura 1.º ciclo;16,7;15;7;8;13;2;0,1
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura 1.º ciclo;16,8;17;8;9;11;6;0,2
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Geotécnica e Geoambiente;9117;Licenciatura 1.º ciclo;15,9;67;30;37;59;8;5,7
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Informática;9119;Licenciatura 1.º ciclo;15,1;8;4;4;8;0;2,6
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura 1.º ciclo;16,8;;;;;;
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Química;9125;Licenciatura 1.º ciclo;14,5;21;6;15;18;3;6
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Biomédica;9455;Licenciatura 1.º ciclo;12,8;40;20;20;37;3;6,9
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia de Computação e Instrumentação Médica;9495;Licenciatura 1.º ciclo;12,7;122;89;33;113;9;7,8
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Civil (regime pós-laboral);9881;Licenciatura 1.º ciclo;12,9;32;22;10;26;6;2,5
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Informática (regime pós-laboral);9885;Licenciatura 1.º ciclo;12,8;91;30;61;89;2;4,2
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Mecânica (regime pós-laboral);9886;Licenciatura 1.º ciclo;15,4;43;16;27;41;2;4,5
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia Mecânica Automóvel;9936;Licenciatura 1.º ciclo;14,7;55;32;23;51;4;5,7
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Engenharia dos Biorrecursos;L054;Licenciatura 1.º ciclo;14,6;2;0;2;2;0;6,3
Instituto Politécnico do Porto;3130;Instituto Superior de Engenharia do Porto;3135;Publico;Politecnico;Biorrecursos;L089;Licenciatura 1.º ciclo;12,4;167;115;52;161;6;9,5
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Engenharia do Ambiente (regime pós-laboral);8099;Licenciatura 1.º ciclo;14,1;519;132;387;501;18;2,6
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Agronomia (regime pós-laboral);8419;Licenciatura 1.º ciclo;;36;15;21;34;2;1,1
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Agronomia;9003;Licenciatura 1.º ciclo;;4;1;3;4;0;9,7
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura 1.º ciclo;17,1;12;6;6;10;2;
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Produção Animal;L011;Licenciatura 1.º ciclo;16,7;30;3;27;30;0;3,3
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Tecnologia Alimentar;L015;Licenciatura 1.º ciclo;16,2;;;;;;4,6
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Qualidade Alimentar e Nutrição Humana;L080;Licenciatura 1.º ciclo;15,4;;;;;;2,7
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Tecnologia e Gestão Agroindustrial;L169;Licenciatura 1.º ciclo;16,7;18;1;17;12;6;0
Instituto Politécnico de Santarém;3140;Escola Superior Agrária de Santarém;3141;Publico;Politecnico;Dieta Mediterrânica e Ciência dos Alimentos;L172;Licenciatura 1.º ciclo;16,9;30;2;28;30;0;4,7
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Treino Desportivo (regime pós-laboral);8416;Licenciatura 1.º ciclo;16;;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Desporto de Natureza e Turismo Activo;9730;Licenciatura 1.º ciclo;;;;;;;
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Gestão das Organizações Desportivas;9763;Licenciatura 1.º ciclo;13,6;186;45;141;181;5;
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Treino Desportivo;9808;Licenciatura 1.º ciclo;13,1;133;66;67;126;7;
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Atividade Física e Estilos de Vida Saudáveis;L008;Licenciatura 1.º ciclo;13,7;198;95;103;188;10;2,7
Instituto Politécnico de Santarém;3140;Escola Superior de Desporto de Rio Maior;3145;Publico;Politecnico;Desporto, Condição Física e Saúde;L034;Licenciatura 1.º ciclo;13,7;124;39;85;112;12;5,4
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Social;9084;Licenciatura 1.º ciclo;13;101;39;62;95;6;2,2
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;14,3;212;36;176;207;5;1,8
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Básica (regime pós-laboral);9876;Licenciatura 1.º ciclo;13,6;205;25;180;201;4;2,7
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Social (regime pós-laboral);9879;Licenciatura 1.º ciclo;13,6;137;56;81;134;3;3,2
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Educação Ambiental e Turismo da Natureza;L130;Licenciatura 1.º ciclo;15,4;20;10;10;17;3;0,8
Instituto Politécnico de Santarém;3140;Escola Superior de Educação de Santarém;3142;Publico;Politecnico;Produção Multimédia em Educação;L179;Licenciatura 1.º ciclo;15,5;67;31;36;61;6;2,6
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Marketing e Publicidade (regime pós-laboral);8006;Licenciatura 1.º ciclo;15,1;28;4;24;28;0;2,6
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura 1.º ciclo;16;71;8;63;67;4;8,1
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Informática;9185;Licenciatura 1.º ciclo;15,1;;;;;;8,8
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Marketing e Publicidade;9206;Licenciatura 1.º ciclo;15,4;71;22;49;68;3;4,4
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Contabilidade e Fiscalidade;9498;Licenciatura 1.º ciclo;14,1;92;13;79;88;4;0
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Negócios Internacionais;9785;Licenciatura 1.º ciclo;;76;26;50;76;0;3,8
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Contabilidade e Fiscalidade (regime pós-laboral);9872;Licenciatura 1.º ciclo;17,4;7;4;3;7;0;4,5
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Gestão de Empresas (regime pós-laboral);9994;Licenciatura 1.º ciclo;16,4;29;16;13;22;7;2,4
Instituto Politécnico de Santarém;3140;Escola Superior de Gestão e Tecnologia de Santarém;3143;Publico;Politecnico;Informática (regime pós-laboral);9998;Licenciatura 1.º ciclo;16,2;;;;;;4
Instituto Politécnico de Santarém;3140;Escola Superior de Saúde de Santarém;7065;Publico;Politecnico;Enfermagem;9500;Licenciatura 1.º ciclo;;13;0;13;13;0;3,2
Instituto Politécnico de Santarém;3140;Escola Superior de Saúde de Santarém;7065;Publico;Politecnico;Enfermagem (entrada no 2.º semestre);9501;Licenciatura 1.º ciclo;18,5;12;2;10;12;0;8,3
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Recursos Humanos (regime pós-laboral);8111;Licenciatura 1.º ciclo;;4;0;4;3;1;5,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo;15,6;;;;;;3,3
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Marketing;9205;Licenciatura 1.º ciclo;;13;11;2;13;0;6,4
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Contabilidade e Finanças;9627;Licenciatura 1.º ciclo;14,6;19;14;5;19;0;5,8
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Contabilidade e Finanças (regime nocturno);9628;Licenciatura 1.º ciclo;;1;1;0;0;1;
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão da Distribuição e da Logística;9629;Licenciatura 1.º ciclo;12;10;7;3;10;0;7,8
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão de Sistemas de Informação;9630;Licenciatura 1.º ciclo;13,5;188;123;65;181;7;3,9
Instituto Politécnico de Setúbal;3150;Escola Superior de Ciências Empresariais;3153;Publico;Politecnico;Gestão da Distribuição e da Logística (regime pós-laboral);9993;Licenciatura 1.º ciclo;12,2;57;46;11;43;14;4,8
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Comunicação Social;9054;Licenciatura 1.º ciclo;13,2;243;214;29;239;4;1,3
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Desporto;9563;Licenciatura 1.º ciclo;12,3;118;103;15;112;6;0,8
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Animação e Intervenção Sociocultural;9631;Licenciatura 1.º ciclo;12,4;79;64;15;78;1;2,2
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Tradução e Interpretação de Língua Gestual Portuguesa;9633;Licenciatura 1.º ciclo;16;50;48;2;49;1;7,1
Instituto Politécnico de Setúbal;3150;Escola Superior de Educação;3151;Publico;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;12;133;122;11;128;5;3,5
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Enfermagem;9500;Licenciatura 1.º ciclo;13,6;82;13;69;77;5;3,4
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Fisioterapia;9504;Licenciatura 1.º ciclo;17,3;15;7;8;15;0;3,7
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Terapia da Fala;9890;Licenciatura 1.º ciclo;14,5;21;15;6;20;1;4
Instituto Politécnico de Setúbal;3150;Escola Superior de Saúde;3155;Publico;Politecnico;Acupuntura;L160;Licenciatura 1.º ciclo;15,4;;;;;;4,7
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologias de Energia;8515;Licenciatura 1.º ciclo;;;;;;;4,7
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia de Automação, Controlo e Instrumentação;9092;Licenciatura 1.º ciclo;;;;;;;7,9
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura 1.º ciclo;15,6;1;1;0;0;1;6,3
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura 1.º ciclo;17,3;;;;;;4,4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Informática;9119;Licenciatura 1.º ciclo;;5;5;0;3;2;2,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura 1.º ciclo;15,7;81;60;21;50;31;3,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologia e Gestão Industrial (regime nocturno);9862;Licenciatura 1.º ciclo;17;15;7;8;15;0;1,6
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologia Biomédica;L069;Licenciatura 1.º ciclo;17,2;49;34;15;49;0;4,2
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia de Setúbal;3152;Publico;Politecnico;Tecnologias do Ambiente e do Mar;L124;Licenciatura 1.º ciclo;;;;;;;3
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Biotecnologia;9016;Licenciatura 1.º ciclo;15;;;;;;9,7
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil;9089;Licenciatura 1.º ciclo;15,9;19;4;15;16;3;5,4
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil (regime nocturno);9090;Licenciatura 1.º ciclo;15,7;;;;;;3,3
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Química;9125;Licenciatura 1.º ciclo;16,4;7;0;7;7;0;1,8
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Bioinformática;9687;Licenciatura 1.º ciclo;12,4;108;39;69;106;2;1
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Engenharia Civil (regime pós-laboral);9881;Licenciatura 1.º ciclo;12,8;39;19;20;38;1;1,1
Instituto Politécnico de Setúbal;3150;Escola Superior de Tecnologia do Barreiro;3154;Publico;Politecnico;Tecnologias do Petróleo;L100;Licenciatura 1.º ciclo;13,2;176;51;125;175;1;3,1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Enfermagem Veterinária (regime pós-laboral);8348;Licenciatura 1.º ciclo;16,5;;;;;;1,3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Agronomia;9003;Licenciatura 1.º ciclo;;30;19;11;30;0;2,6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Biotecnologia;9016;Licenciatura 1.º ciclo;16,7;23;9;14;23;0;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura 1.º ciclo;15,4;16;9;7;15;1;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Engenharia do Ambiente e Geoinformática;L164;Licenciatura 1.º ciclo;12,4;86;36;50;86;0;5,5
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Marketing e Comunicação Empresarial (regime pós-laboral);8444;Licenciatura 1.º ciclo;;;;;;;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Gestão da Distribuição e Logística;8464;Licenciatura 1.º ciclo;18;9;2;7;9;0;3,7
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Organização e Gestão Empresariais;8516;Licenciatura 1.º ciclo;12,6;59;18;41;53;6;7
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Contabilidade e Fiscalidade;9498;Licenciatura 1.º ciclo;13,5;369;285;84;353;16;0,6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Marketing e Comunicação Empresarial;9664;Licenciatura 1.º ciclo;14,3;197;66;131;193;4;4,3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Contabilidade e Fiscalidade (regime pós-laboral);9872;Licenciatura 1.º ciclo;14,4;142;23;119;139;3;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Gestão da Distribuição e Logística (regime pós-laboral);L026;Licenciatura 1.º ciclo;15,4;;;;;;8,7
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Desporto e Lazer de Melgaço;3165;Publico;Politecnico;Desporto e Lazer;9731;Licenciatura 1.º ciclo;16,6;21;2;19;20;1;9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Social Gerontológica;9473;Licenciatura 1.º ciclo;16;2;2;0;2;0;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;;4;1;3;4;0;4
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Artes Plásticas e Tecnologias Artísticas;L122;Licenciatura 1.º ciclo;;19;15;4;10;9;8,6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Saúde de Viana do Castelo;7075;Publico;Politecnico;Enfermagem;9500;Licenciatura 1.º ciclo;14,7;387;97;290;380;7;5,6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Design de Ambientes (regime pós-laboral);8113;Licenciatura 1.º ciclo;16;;;;;;1,6
