PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Percentagem de recém-diplomados do curso que estão registados no IEFP como desempregados;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados (média junho e dezembro 2016);TaxaDesempregoRegistadoCurso
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Produção de Alimentos e Nutrição Humana;L132;Licenciatura;85;11,5;13,5
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Biotecnologia Alimentar;L093;Licenciatura;0;;
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;90;10;11,1
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Agronomia;9003;Licenciatura;22;;
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Engenharia de Proteção Civil;8397;Licenciatura;49;3;6,1
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Ciências Biomédicas Laboratoriais;L068;Licenciatura;167;11,5;6,8
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Gerontologia;9833;Licenciatura;81;7;8,6
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Farmácia;9549;Licenciatura;149;14;9,3
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Enfermagem (entrada no 2.º semestre);9501;Licenciatura;292;12;4,1
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Enfermagem;9500;Licenciatura;292;12;4,1
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Dietética e Nutrição;8149;Licenciatura;106;19;17,9
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Turismo;9254;Licenciatura;59;8,5;14,4
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Tecnologias da Comunicação;9247;Licenciatura;14;;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Solicitadoria;9242;Licenciatura;171;29;16,9
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Multimédia;9213;Licenciatura;41;3;7,3
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Marketing;9205;Licenciatura;28;;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Informática e Comunicações;9188;Licenciatura;13;;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Gestão e Administração Pública;9165;Licenciatura;70;6,5;9,2
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Design de Jogos Digitais;8309;Licenciatura;69;10;14,4
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Tecnologia Biomédica;L069;Licenciatura;0;;
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Tecnologia e Gestão Industrial;L058;Licenciatura;0;;
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês);A004;Licenciatura;30;1,5;5
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Gestão (regime pós-laboral);9991;Licenciatura;221;29,5;13,3
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia de Energias Renováveis;9910;Licenciatura;105;12,5;11,9
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Informática de Gestão;9186;Licenciatura;52;2;3,8
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Gestão;9147;Licenciatura;221;29,5;13,3
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;96;6;6,2
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;92;5,5;5,9
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;66;4;6
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;103;11,5;11,1
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Contabilidade;9056;Licenciatura;91;11;12
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Gestão de Negócios Internacionais (Curso Europeu);8487;Licenciatura;30;1,5;5
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Animação e Produção Artística;9933;Licenciatura;43;6,5;15,1
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Arte e Design;9898;Licenciatura;85;12;14,1
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Educação Básica;9853;Licenciatura;145;5;3,4
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Desporto;9563;Licenciatura;147;16;10,8
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Música;9214;Licenciatura;55;1;1,8
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Educação Social;9084;Licenciatura;321;48;14,9
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Educação Ambiental;9082;Licenciatura;43;9,5;22
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Línguas para Relações Internacionais;8374;Licenciatura;63;4,5;7,1
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Línguas Estrangeiras: Inglês e Espanhol;8323;Licenciatura;23;;
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Biologia e Biotecnologia;L029;Licenciatura;5;;
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Ciência e Tecnologia Alimentar;L016;Licenciatura;68;10,5;15,4
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Engenharia Zootécnica;9129;Licenciatura;26;;
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura;59;3;5
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Engenharia Agronómica;9086;Licenciatura;74;13;17,5
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;88;13;14,7
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Fitofarmácia e Plantas Aromáticas e Medicinais;8401;Licenciatura;22;;
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Hotelaria e Turismo;3034;Publico;Politecnico;Gestão de Atividades Turísticas (regime pós-laboral);8341;Licenciatura;199;15;7,5
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Hotelaria e Turismo;3034;Publico;Politecnico;Gestão de Atividades Turísticas;8156;Licenciatura;199;15;7,5
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Design;3033;Publico;Politecnico;Design Gráfico (regime pós-laboral);9873;Licenciatura;254;27,5;10,8
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Design;3033;Publico;Politecnico;Design Gráfico;9470;Licenciatura;254;27,5;10,8
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Design;3033;Publico;Politecnico;Design Industrial;9074;Licenciatura;153;16,5;10,7
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;89;1,5;1,6
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Informática Médica;8467;Licenciatura;67;5;7,4
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia de Sistemas Informáticos (regime pós-laboral);8417;Licenciatura;144;6,5;4,5
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia de Sistemas Informáticos;8409;Licenciatura;144;6,5;4,5
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia em Desenvolvimento de Jogos Digitais;8311;Licenciatura;54;5,5;10,1
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão Pública;L140;Licenciatura;69;2,5;3,6
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Fiscalidade (regime pós-laboral);9990;Licenciatura;215;22;10,2
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Contabilidade (regime pós-laboral);9869;Licenciatura;258;22,5;8,7
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Fiscalidade;9759;Licenciatura;215;22;10,2
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Solicitadoria;9242;Licenciatura;360;39,5;10,9
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Finanças;9140;Licenciatura;131;17;12,9
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Contabilidade;9056;Licenciatura;258;22,5;8,7
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão Pública (regime de ensino a distância);8402;Licenciatura;69;2,5;3,6
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura;360;39,5;10,9
Instituto Politécnico de Beja;3020;Escola Superior de Saúde;7005;Publico;Politecnico;Enfermagem;9500;Licenciatura;238;2;0,8
Instituto Politécnico de Beja;3020;Escola Superior de Saúde;7005;Publico;Politecnico;Terapia Ocupacional;8138;Licenciatura;84;5;5,9
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Gestão de Empresas (regime pós-laboral);9994;Licenciatura;161;11;6,8
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Turismo;9254;Licenciatura;92;7;7,6
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Solicitadoria;9242;Licenciatura;163;19,5;11,9
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;161;11;6,8
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;77;4;5,1
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Solicitadoria (regime de ensino a distância);8437;Licenciatura;163;19,5;11,9
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Educação Básica;9853;Licenciatura;85;4;4,7
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Desporto;9563;Licenciatura;146;8,5;5,8
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Serviço Social;9238;Licenciatura;194;23,5;12,1
Instituto Politécnico de Beja;3020;Escola Superior Agrária;3021;Publico;Politecnico;Ciência e Tecnologia dos Alimentos;9350;Licenciatura;92;12;13
Instituto Politécnico de Beja;3020;Escola Superior Agrária;3021;Publico;Politecnico;Agronomia;9003;Licenciatura;102;5,5;5,3
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências da Educação - Educação Social;L144;Licenciatura;0;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Artes Performativas e Tecnologias;L017;Licenciatura;6;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Medicina Veterinária;9847;MestradoIntegrado;195;13,5;6,9
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Educação Física e Desporto;9736;Licenciatura;465;6,5;1,3
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Comunicação e Jornalismo;9662;Licenciatura;64;2;3,1
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;31;2,5;8
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;140;2,5;1,7
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Biomédica;9455;Licenciatura;0;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;53;4,5;8,4
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Turismo;9254;Licenciatura;98;4;4
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Sociologia;9240;Licenciatura;22;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Serviço Social;9238;Licenciatura;153;18,5;12
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Psicologia;9219;Licenciatura;398;28,5;7,1
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Informática de Gestão;9186;Licenciatura;59;0,5;0,8
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura;273;13;4,7
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Gestão de Empresas;9152;Licenciatura;295;15,5;5,2
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Estudos Europeus e Relações Internacionais;9136;Licenciatura;22;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Informática;9119;Licenciatura;103;2;1,9
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Electrotécnica;9109;Licenciatura;35;0,5;1,4
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura;22;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia do Ambiente;9099;Licenciatura;47;1,5;3,1
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Civil;9089;Licenciatura;120;7,5;6,2
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Economia;9081;Licenciatura;95;4;4,2
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Direito;9078;Licenciatura;284;21;7,3
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Design;9069;Licenciatura;100;7,5;7,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Contabilidade, Fiscalidade e Auditoria;9065;Licenciatura;118;5,5;4,6
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Comunicação Aplicada: Marketing, Publicidade e Relações Públicas;9051;Licenciatura;216;19;8,7
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Cinema, Vídeo e Comunicação Multimédia;9049;Licenciatura;157;9;5,7
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências da Comunicação e da Cultura;9024;Licenciatura;122;11,5;9,4
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciência Política e Relações Internacionais;9020;Licenciatura;129;9;6,9
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Biologia;9011;Licenciatura;50;5;10
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Artes Plásticas;9007;Licenciatura;21;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Aplicações Multimédia e Videojogos;8462;Licenciatura;18;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciência e Tecnologias do Som;8455;Licenciatura;15;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Estudos de Segurança;8283;Licenciatura;102;2,5;2,4
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Produção Gráfica e Design;8159;Licenciatura;29;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Animação Digital;8158;Licenciatura;42;3,5;8,3
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Gestão Aeronáutica;8042;Licenciatura;12;;
Universidade Fernando Pessoa;2750;Escola Superior de Saúde;2752;Privado;Politecnico;Terapêutica da Fala;9506;Licenciatura;34;4,5;13,2
Universidade Fernando Pessoa;2750;Escola Superior de Saúde;2752;Privado;Politecnico;Fisioterapia;9504;Licenciatura;157;15,5;9,8
Universidade Fernando Pessoa;2750;Escola Superior de Saúde;2752;Privado;Politecnico;Análises Clínicas e de Saúde Pública;9497;Licenciatura;19;;
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa (unidade de Ponte de Lima);2751;Privado;Universitario;Gestão Comercial e Contabilidade;9762;Licenciatura;25;;
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;42;4;9,5
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;400;28;7
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Arquitectura e Urbanismo;9507;MestradoIntegrado;33;3;9
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;280;21;7,5
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Psicologia;9219;Licenciatura;59;8;13,5
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Engenharia Informática;9119;Licenciatura;49;4;8,1
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Engenharia Civil;9089;Licenciatura;98;8;8,1
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Criminologia;9066;Licenciatura;123;25,5;20,7
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciências Empresariais;9045;Licenciatura;35;2;5,7
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;71;13,5;19
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciência Política e Relações Internacionais;9020;Licenciatura;35;5;14,2
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Ciências de Engenharia Aeronáutica;L114;Licenciatura;0;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Marketing e Comunicação Empresarial;9664;Licenciatura;0;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Gestão em Saúde;9170;Licenciatura;0;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Gestão de Sistemas e Computação;9159;Licenciatura;0;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Gestão;9147;Licenciatura;0;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Engenharia de Materiais;9096;Licenciatura;0;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Contabilidade e Auditoria;9061;Licenciatura;0;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Sistemas e Tecnologias da Informação;8147;Licenciatura;0;;
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Gestão da Hospitalidade;L105;Licenciatura;0;;
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Gestão e Sistemas de Informação;9647;Licenciatura;1;;
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Turismo;9254;Licenciatura;43;4,5;10,4
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Solicitadoria;9242;Licenciatura;46;5;10,8
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Relações Internacionais;9229;Licenciatura;0;;
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Psicologia;9219;Licenciatura;113;7;6,1
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Informática;9185;Licenciatura;28;;
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Gestão;9147;Licenciatura;193;19,5;10,1
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Educação Social;9084;Licenciatura;54;7,5;13,8
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Economia;9081;Licenciatura;100;9;9
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Direito;9078;Licenciatura;200;17;8,5
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Engenharia Electrónica e Informática;9547;Licenciatura;6;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;31;0;0
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Marketing;9205;Licenciatura;10;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Gestão;9147;Licenciatura;16;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Engenharia Mecânica;9123;Licenciatura;4;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura;14;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Design;9069;Licenciatura;12;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Contabilidade;9056;Licenciatura;7;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;61;0,5;0,8
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Relações Internacionais;9229;Licenciatura;12;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Psicologia;9219;Licenciatura;18;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Marketing;9205;Licenciatura;2;;
