PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Percentagem de recém-diplomados do curso que estão registados no IEFP como desempregados;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados (média junho e dezembro 2019);TaxaDesempregoRegistadoCurso
Instituto Politécnico de Bragança;3040;Escola Superior de Tecnologia e de Gestão de Bragança;3043;Publico;Politecnico;Tecnologia Biomédica;L069;Licenciatura;10;;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Informática e Comunicações;9188;Licenciatura;12;;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Marketing;9205;Licenciatura;32;2,5;7,8
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Multimédia;9213;Licenciatura;42;3;7,1
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Solicitadoria;9242;Licenciatura;133;11,5;8,6
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Fitofarmácia e Plantas Aromáticas e Medicinais;8401;Licenciatura;13;;
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Engenharia Zootécnica;9129;Licenciatura;35;0,5;1,4
Instituto Politécnico de Bragança;3040;Escola Superior Agrária de Bragança;3041;Publico;Politecnico;Biologia e Biotecnologia;L029;Licenciatura;20;;
Instituto Politécnico de Bragança;3040;Escola Superior de Educação de Bragança;3042;Publico;Politecnico;Línguas para Relações Internacionais;8374;Licenciatura;102;7;6,8
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Enfermagem;9500;Licenciatura;324;4,5;1,3
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Gerontologia;9833;Licenciatura;74;5,5;7,4
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura;294;22;7,4
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão Pública (regime de ensino a distância);8402;Licenciatura;66;2;3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Fiscalidade (regime pós-laboral);9990;Licenciatura;162;12;7,4
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão Pública;L140;Licenciatura;66;2;3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia de Sistemas Informáticos;8409;Licenciatura;169;2;1,1
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;0;;
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;59;1;1,6
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Design;3033;Publico;Politecnico;Design Industrial;9074;Licenciatura;151;10,5;6,9
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Design;3033;Publico;Politecnico;Design Gráfico;9470;Licenciatura;252;16,5;6,5
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Design;3033;Publico;Politecnico;Design Gráfico (regime pós-laboral);9873;Licenciatura;252;16,5;6,5
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Hotelaria e Turismo;3034;Publico;Politecnico;Gestão de Atividades Turísticas (regime pós-laboral);8341;Licenciatura;191;19;9,9
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Contabilidade;9056;Licenciatura;259;16,5;6,3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Finanças;9140;Licenciatura;131;11;8,3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;0;;
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Solicitadoria;9242;Licenciatura;294;22;7,4
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Fiscalidade;9759;Licenciatura;162;12;7,4
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Gestão;3031;Publico;Politecnico;Contabilidade (regime pós-laboral);9869;Licenciatura;259;16,5;6,3
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia em Desenvolvimento de Jogos Digitais;8311;Licenciatura;75;5;6,6
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Tecnologia;3032;Publico;Politecnico;Engenharia de Sistemas Informáticos (regime pós-laboral);8417;Licenciatura;169;2;1,1
Instituto Politécnico do Cávado e do Ave;3030;Escola Superior de Hotelaria e Turismo;3034;Publico;Politecnico;Gestão de Atividades Turísticas;8156;Licenciatura;191;19;9,9
Instituto Politécnico de Beja;3020;Escola Superior Agrária;3021;Publico;Politecnico;Ciência e Tecnologia dos Alimentos;9350;Licenciatura;72;4;5,5
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Serviço Social;9238;Licenciatura;154;13;8,4
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Desporto;9563;Licenciatura;150;5;3,3
Instituto Politécnico de Beja;3020;Escola Superior de Educação;3022;Publico;Politecnico;Educação Básica;9853;Licenciatura;80;4;5
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;58;2,5;4,3
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;155;9;5,8
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Turismo;9254;Licenciatura;86;4;4,6
Instituto Politécnico de Beja;3020;Escola Superior de Saúde;7005;Publico;Politecnico;Terapia Ocupacional;8138;Licenciatura;124;5,5;4,4
Instituto Politécnico de Beja;3020;Escola Superior de Saúde;7005;Publico;Politecnico;Enfermagem;9500;Licenciatura;184;0;0
Instituto Politécnico de Beja;3020;Escola Superior Agrária;3021;Publico;Politecnico;Agronomia;9003;Licenciatura;108;4,5;4,1
Instituto Politécnico de Beja;3020;Escola Superior Agrária;3021;Publico;Politecnico;Engenharia do Ambiente;9099;Licenciatura;54;4;7,4
Instituto Politécnico de Beja;3020;Escola Superior Agrária;3021;Publico;Politecnico;Tecnologias Bioanalíticas;L157;Licenciatura;0;;
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Solicitadoria (regime de ensino a distância);8437;Licenciatura;174;8,5;4,8
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Solicitadoria;9242;Licenciatura;174;8,5;4,8
Instituto Politécnico de Beja;3020;Escola Superior de Tecnologia e de Gestão;3023;Publico;Politecnico;Gestão de Empresas (regime pós-laboral);9994;Licenciatura;155;9;5,8
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Gestão Aeronáutica;8042;Licenciatura;38;0,5;1,3
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Animação Digital;8158;Licenciatura;40;2,5;6,2
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Estudos de Segurança;8283;Licenciatura;72;0,5;0,6
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciência e Tecnologias do Som;8455;Licenciatura;23;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências da Comunicação e da Cultura;9024;Licenciatura;74;2,5;3,3
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Cinema, Vídeo e Comunicação Multimédia;9049;Licenciatura;135;3;2,2
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Direito;9078;Licenciatura;221;6,5;2,9
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Economia;9081;Licenciatura;62;4,5;7,2
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Biotecnológica;9088;Licenciatura;28;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Civil;9089;Licenciatura;77;3,5;4,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Estudos Europeus e Relações Internacionais;9136;Licenciatura;12;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Gestão de Empresas;9152;Licenciatura;228;7;3
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura;205;13,5;6,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Turismo;9254;Licenciatura;91;3,5;3,8
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Biomédica;9455;Licenciatura;2;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;74;3;4
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Fotografia;9645;Licenciatura;25;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Comunicação e Jornalismo;9662;Licenciatura;54;5;9,2
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Informática, Redes e Telecomunicações;L119;Licenciatura;0;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Biologia;9011;Licenciatura;56;0;0
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Bioquímica;9015;Licenciatura;0;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Biotecnologia;9016;Licenciatura;0;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciência Política e Relações Internacionais;9020;Licenciatura;82;3;3,6
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Comunicação Aplicada: Marketing, Publicidade e Relações Públicas;9051;Licenciatura;145;11;7,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Contabilidade, Fiscalidade e Auditoria;9065;Licenciatura;94;2;2,1
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia do Ambiente;9099;Licenciatura;39;1;2,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura;26;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Electrotécnica;9109;Licenciatura;36;0,5;1,3
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Engenharia Informática;9119;Licenciatura;88;1;1,1
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Informática de Gestão;9186;Licenciatura;46;0;0
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Psicologia;9219;Licenciatura;241;8,5;3,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Serviço Social;9238;Licenciatura;129;8,5;6,5
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Sociologia;9240;Licenciatura;14;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;92;5,5;5,9
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;134;3;2,2
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Educação Física e Desporto;9736;Licenciatura;413;4;0,9
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Artes Visuais;9817;Licenciatura;0;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Medicina Veterinária;9847;MestradoIntegrado;249;9;3,6
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Ciências da Educação - Educação Social;L144;Licenciatura;4;;
Universidade Lusófona de Humanidades e Tecnologias;2800;Universidade Lusófona de Humanidades e Tecnologias;2800;Privado;Universitario;Videojogos;L165;Licenciatura;0;;
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;106;13;12,2
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciências Empresariais;9045;Licenciatura;40;2;5
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Engenharia Civil;9089;Licenciatura;51;2;3,9
Universidade Fernando Pessoa;2750;Escola Superior de Saúde;2752;Privado;Politecnico;Fisioterapia;9504;Licenciatura;212;8,5;4
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciência Política e Relações Internacionais;9020;Licenciatura;46;4,5;9,7
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Criminologia;9066;Licenciatura;107;15;14
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Engenharia Informática;9119;Licenciatura;35;0,5;1,4
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Psicologia;9219;Licenciatura;101;4;3,9
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;185;5;2,7
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Arquitectura e Urbanismo;9507;MestradoIntegrado;30;1;3,3
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;301;29,5;9,8
Universidade Fernando Pessoa;2750;Universidade Fernando Pessoa;2750;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;45;6,5;14,4
Universidade Fernando Pessoa;2750;Escola Superior de Saúde;2752;Privado;Politecnico;Análises Clínicas e de Saúde Pública;9497;Licenciatura;19;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Sistemas e Tecnologias da Informação;8147;Licenciatura;25;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Engenharia de Materiais;9096;Licenciatura;4;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Ciências de Engenharia Aeronáutica;L114;Licenciatura;0;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Gestão;9147;Licenciatura;79;5,5;6,9
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Gestão de Sistemas e Computação;9159;Licenciatura;23;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Gestão em Saúde;9170;Licenciatura;29;;
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;55;1,5;2,7
Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Atlântica - Escola Universitária de Ciências Empresariais, Saúde, Tecnologias e Engenharia;2710;Privado;Universitario;Marketing e Comunicação Empresarial;9664;Licenciatura;24;;
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Direito;9078;Licenciatura;218;9,5;4,3
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Economia;9081;Licenciatura;91;2,5;2,7
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Informática;9185;Licenciatura;29;;
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Relações Internacionais;9229;Licenciatura;0;;
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Turismo;9254;Licenciatura;85;5,5;6,4
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Gestão da Hospitalidade;L105;Licenciatura;8;;
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Educação Social;9084;Licenciatura;36;4,5;12,5
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Gestão;9147;Licenciatura;275;12,5;4,5
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Psicologia;9219;Licenciatura;119;4,5;3,7
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Solicitadoria;9242;Licenciatura;49;5;10,2
Universidade Portucalense Infante D. Henrique;2500;Universidade Portucalense Infante D. Henrique;2500;Privado;Universitario;Gestão e Sistemas de Informação;9647;Licenciatura;1;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Criminologia;9066;Licenciatura;99;10,5;10,6
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Direito;9078;Licenciatura;325;18;5,5
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Economia;9081;Licenciatura;59;3,5;5,9
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Relações Internacionais;9229;Licenciatura;49;7;14,2
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Contabilidade;9056;Licenciatura;58;6,5;11,2
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura;37;1;2,7
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Engenharia Mecânica;9123;Licenciatura;25;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Gestão;9147;Licenciatura;96;2,5;2,6
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Engenharia Electrónica e Informática;9547;Licenciatura;35;0;0
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Design;9069;Licenciatura;28;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Gestão de Empresa;9151;Licenciatura;159;10;6,2
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Marketing;9205;Licenciatura;24;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Psicologia;9219;Licenciatura;91;3;3,2
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Porto;2403;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;201;15,5;7,7
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Design;9069;Licenciatura;18;;
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Marketing;9205;Licenciatura;45;5;11,1
Universidade Lusíada - Norte;2405;Universidade Lusíada - Norte - Vila Nova de Famalicão;2404;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;99;9;9
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Jazz e Música Moderna;8175;Licenciatura;46;0;0
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Comunicação e Multimédia;9052;Licenciatura;46;4,5;9,7
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Direito;9078;Licenciatura;207;7;3,3
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Engenharia Informática;9119;Licenciatura;15;;
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Gestão de Empresa;9151;Licenciatura;187;7;3,7
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Psicologia;9219;Licenciatura;78;3,5;4,4
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Turismo;9254;Licenciatura;37;2;5,4
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;296;20;6,7
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Gestão das Organizações Desportivas;9763;Licenciatura;27;;
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Design;9069;Licenciatura;27;;
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Economia;9081;Licenciatura;51;1,5;2,9
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Gestão de Recursos Humanos;9157;Licenciatura;36;0,5;1,3
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Marketing;9205;Licenciatura;30;1;3,3
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Relações Internacionais;9229;Licenciatura;61;2;3,2
Universidade Lusíada;2400;Universidade Lusíada;2400;Privado;Universitario;Serviço Social;9238;Licenciatura;64;6;9,3
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Bioengenharia;9540;Licenciatura;95;0,5;0,5
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;142;6;4,2
Universidade Católica Portuguesa;2200;Escola Superior Politécnica de Saúde (Porto);2216;Privado;Politecnico;Enfermagem;9500;Licenciatura;121;0;0
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Línguas Estrangeiras Aplicadas;9378;Licenciatura;64;1,5;2,3
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;107;11,5;10,7
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Filosofia;9139;Licenciatura;10;;
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Psicologia;9219;Licenciatura;126;0;0
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Tecnologias de Informação e Comunicação;9250;Licenciatura;29;;
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Turismo;9254;Licenciatura;65;6,5;10
Universidade Católica Portuguesa;2200;Faculdade de Filosofia e Ciências Sociais;2223;Privado;Universitario;Estudos Portugueses e Espanhóis;9918;Licenciatura;30;0;0
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Gestão;9147;Licenciatura;43;2;4,6
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Ciências Biomédicas;9351;Licenciatura;19;;
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;161;5,5;3,4
Universidade Católica Portuguesa;2200;Faculdade de Teologia;2240;Privado;Universitario;Teologia;9553;MestradoIntegrado;84;0;0
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Braga);2241;Privado;Universitario;Ciências Religiosas;9452;Licenciatura;10;;
Universidade Católica Portuguesa;2200;Faculdade de Teologia (Porto);2242;Privado;Universitario;Teologia;9553;MestradoIntegrado;50;0;0
Universidade Católica Portuguesa;2200;Faculdade de Ciências Económicas e Empresariais;2270;Privado;Universitario;Administração e Gestão de Empresas;9059;Licenciatura;771;5;0,6
Universidade Católica Portuguesa;2200;Faculdade de Ciências Económicas e Empresariais;2270;Privado;Universitario;Economia;9081;Licenciatura;194;0,5;0,2
Universidade Católica Portuguesa;2200;Faculdade de Ciências Económicas e Empresariais;2270;Privado;Universitario;Administração e Gestão de Empresas - Licenciatura Internacional;L149;Licenciatura;0;;
Universidade Católica Portuguesa;2200;Faculdade de Ciências Económicas e Empresariais;2270;Privado;Universitario;Economia e Finanças - Licenciatura Internacional;L152;Licenciatura;0;;
