PORTAL INFOCURSOS;;;;;;;;;;;;
;;;;;;;;;;;;
5) Distribuição dos alunos inscritos por sexo;;;;;;;;;;;;
;;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroInscritos;NumeroHomens;NumeroMulheres;AnoLetivo
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;569;415;154;2013/14
Universidade do Porto;1100;Faculdade de Medicina Dentária;1113;Publico;Universitario;Medicina Dentária;9548;MestradoIntegrado;387;122;265;2013/14
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Criminologia;9066;Licenciatura;257;81;176;2013/14
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Direito;9078;Licenciatura;724;211;513;2013/14
Universidade do Porto;1100;Faculdade de Belas-Artes;5402;Publico;Universitario;Artes Plásticas;9007;Licenciatura;422;134;288;2013/14
Universidade do Porto;1100;Faculdade de Belas-Artes;5402;Publico;Universitario;Design de Comunicação;9070;Licenciatura;232;63;169;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura;100;44;56;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Agronómica;9086;Licenciatura;109;68;41;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Zootécnica;9129;Licenciatura;89;36;53;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Enologia;9752;Licenciatura;149;103;46;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Medicina Veterinária;9847;MestradoIntegrado;530;153;377;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura;218;58;160;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Economia;9081;Licenciatura;172;93;79;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Gestão;9147;Licenciatura;181;80;101;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Línguas e Relações Empresariais;9196;Licenciatura;136;54;82;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura;54;15;39;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Psicologia;9219;Licenciatura;212;23;189;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Serviço Social;9238;Licenciatura;212;19;193;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Teatro e Artes Performativas;9803;Licenciatura;57;13;44;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Educação Básica;9853;Licenciatura;128;15;113;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Comunicação e Multimédia;9052;Licenciatura;217;128;89;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Civil;9089;Licenciatura;157;114;43;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9112;Licenciatura;118;108;10;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Informática;9119;Licenciatura;208;176;32;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Mecânica;9123;Licenciatura;141;127;14;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Tecnologias de Informação e Comunicação;9250;Licenciatura;84;67;17;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Biomédica;9455;Licenciatura;106;30;76;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia de Energias;9744;Licenciatura;76;52;24;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Química Medicinal;8408;Licenciatura;17;3;14;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Biologia;9011;Licenciatura;114;33;81;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Biologia e Geologia;9012;Licenciatura;74;38;36;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Bioquímica;9015;Licenciatura;132;42;90;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Engenharia do Ambiente;9099;Licenciatura;73;39;34;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Bioengenharia;9540;Licenciatura;97;45;52;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Ciência Alimentar;9693;Licenciatura;106;27;79;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;261;182;79;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Genética e Biotecnologia;9761;Licenciatura;185;58;127;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Reabilitação Psicomotora;9841;Licenciatura;196;26;170;2013/14
Universidade de Trás-os-Montes e Alto Douro;1200;Escola Superior de Enfermagem de Vila Real;7080;Publico;Politecnico;Enfermagem;9500;Licenciatura;313;78;235;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Bioquímica;9015;Licenciatura;71;30;41;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Ciências da Cultura;9025;Licenciatura;80;24;56;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Ciências da Educação;9026;Licenciatura;79;9;70;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Design;9069;Licenciatura;88;31;57;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Economia;9081;Licenciatura;150;84;66;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Gestão;9147;Licenciatura;229;96;133;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Línguas e Relações Empresariais;9196;Licenciatura;132;55;77;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Psicologia;9219;Licenciatura;142;31;111;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Arte e Multimédia;9678;Licenciatura;70;35;35;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Comunicação, Cultura e Organizações;9720;Licenciatura;117;35;82;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Educação Física e Desporto;9736;Licenciatura;162;117;45;2013/14
Universidade da Madeira;1300;Universidade da Madeira;1300;Publico;Universitario;Educação Básica;9853;Licenciatura;93;4;89;2013/14
Universidade da Madeira;1300;Centro de Tecnologias da Saúde;1305;Publico;Politecnico;Enfermagem;9500;Licenciatura;122;26;96;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Humanidades;8461;Licenciatura;160;56;104;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências da Informação e da Documentação;9039;Licenciatura;320;83;237;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Estudos Artísticos;9132;Licenciatura;140;63;77;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Estudos Europeus;9135;Licenciatura;258;149;109;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Gestão;9147;Licenciatura;1222;643;579;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;História;9181;Licenciatura;337;216;121;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Informática;9185;Licenciatura;515;475;40;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Línguas Aplicadas;9192;Licenciatura;229;51;178;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Educação;9353;Licenciatura;546;121;425;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências do Ambiente;9379;Licenciatura;279;169;110;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Ciências Sociais;9712;Licenciatura;1686;663;1023;2013/14
Universidade Aberta;1400;Universidade Aberta;1400;Publico;Universitario;Matemática e Aplicações;9835;Licenciatura;80;55;25;2013/14
Universidade de Lisboa;1500;Universidade de Lisboa;1500;Publico;Universitario;Ciências da Saúde;9822;Licenciatura;103;25;78;2013/14
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Design;9069;Licenciatura;167;33;134;2013/14
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Design de Moda;9071;Licenciatura;144;11;133;2013/14
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;1034;437;597;2013/14
Universidade de Lisboa;1500;Faculdade de Arquitectura;1501;Publico;Universitario;Arquitetura, na área de especialização em Urbanismo;G004;MestradoIntegrado;338;160;178;2013/14
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Design de Comunicação;9070;Licenciatura;216;52;164;2013/14
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Design de Equipamento;9072;Licenciatura;194;64;130;2013/14
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Escultura;9754;Licenciatura;155;50;105;2013/14
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Pintura;9790;Licenciatura;265;90;175;2013/14
Universidade de Lisboa;1500;Faculdade de Belas-Artes;1502;Publico;Universitario;Arte Multimédia;9904;Licenciatura;194;77;117;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Biologia;9011;Licenciatura;753;315;438;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Bioquímica;9015;Licenciatura;240;78;162;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Geográfica;9115;Licenciatura;82;64;18;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Informática;9119;Licenciatura;517;465;52;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Física;9141;Licenciatura;123;97;26;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Geologia;9146;Licenciatura;438;239;199;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Matemática;9209;Licenciatura;111;65;46;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Meteorologia, Oceanografia e Geofísica;9212;Licenciatura;99;61;38;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Química;9223;Licenciatura;92;33;59;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Química Tecnológica;9226;Licenciatura;105;56;49;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Física;9368;MestradoIntegrado;97;67;30;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Estatística Aplicada;9381;Licenciatura;97;43;54;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Matemática Aplicada;9385;Licenciatura;250;102;148;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia da Energia e do Ambiente;9811;MestradoIntegrado;388;241;147;2013/14
Universidade de Lisboa;1500;Faculdade de Ciências;1503;Publico;Universitario;Engenharia Biomédica e Biofísica;9845;MestradoIntegrado;197;89;108;2013/14
Universidade de Lisboa;1500;Faculdade de Direito;1504;Publico;Universitario;Direito;9078;Licenciatura;2427;967;1460;2013/14
Universidade de Lisboa;1500;Faculdade de Farmácia;1505;Publico;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;1429;332;1097;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Artísticos, variante de Artes do Espectáculo;8104;Licenciatura;115;40;75;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Artísticos, variante de Artes e Culturas Comparadas;8106;Licenciatura;89;28;61;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Artes e Humanidades;8413;Licenciatura;128;28;100;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Gerais;8458;Licenciatura;126;48;78;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Arqueologia;9006;Licenciatura;117;53;64;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Ciências da Cultura;9025;Licenciatura;194;57;137;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Ciências da Linguagem;9040;Licenciatura;112;29;83;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Africanos;9131;Licenciatura;82;31;51;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Clássicos;9133;Licenciatura;30;14;16;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Europeus;9135;Licenciatura;226;87;139;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Filosofia;9139;Licenciatura;102;61;41;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;História;9181;Licenciatura;237;148;89;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;História da Arte;9182;Licenciatura;147;35;112;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura;685;170;515;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Tradução;9252;Licenciatura;234;76;158;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Asiáticos;9914;Licenciatura;104;34;70;2013/14
Universidade de Lisboa;1500;Faculdade de Letras;1506;Publico;Universitario;Estudos Portugueses;9917;Licenciatura;87;22;65;2013/14
Universidade de Lisboa;1500;Faculdade de Medicina;1507;Publico;Universitario;Medicina;9813;MestradoIntegrado;2302;821;1481;2013/14
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Medicina Dentária;9548;MestradoIntegrado;269;60;209;2013/14
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Higiene Oral;9556;Licenciatura;158;20;138;2013/14
Universidade de Lisboa;1500;Faculdade de Medicina Dentária;1508;Publico;Universitario;Prótese Dentária;9791;Licenciatura;119;31;88;2013/14
Universidade de Lisboa;1500;Faculdade de Medicina Veterinária;1509;Publico;Universitario;Medicina Veterinária;9847;MestradoIntegrado;910;231;679;2013/14
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Dança;9068;Licenciatura;60;5;55;2013/14
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Gestão do Desporto;9162;Licenciatura;162;128;34;2013/14
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;640;428;212;2013/14
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Ergonomia;9753;Licenciatura;49;22;27;2013/14
Universidade de Lisboa;1500;Faculdade de Motricidade Humana;1510;Publico;Universitario;Reabilitação Psicomotora;9841;Licenciatura;202;37;165;2013/14
Universidade de Lisboa;1500;Faculdade de Psicologia;1511;Publico;Universitario;Psicologia;9555;MestradoIntegrado;964;177;787;2013/14
Universidade de Lisboa;1500;Instituto de Geografia e Ordenamento do Território;1514;Publico;Universitario;Planeamento e Gestão do Território;8411;Licenciatura;137;80;57;2013/14
Universidade de Lisboa;1500;Instituto de Geografia e Ordenamento do Território;1514;Publico;Universitario;Geografia;9143;Licenciatura;301;167;134;2013/14
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura;122;43;79;2013/14
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Florestal e dos Recursos Naturais;8377;Licenciatura;63;44;19;2013/14
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Biologia;9011;Licenciatura;137;44;93;2013/14
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Agronómica;9086;Licenciatura;199;120;79;2013/14
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Alimentar;9087;Licenciatura;199;49;150;2013/14
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia do Ambiente;9099;Licenciatura;108;59;49;2013/14
Universidade de Lisboa;1500;Instituto Superior de Agronomia;1515;Publico;Universitario;Engenharia Zootécnica;9129;Licenciatura;116;43;73;2013/14
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Administração Pública;9002;Licenciatura;345;146;199;2013/14
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Ciência Política;9019;Licenciatura;154;82;72;2013/14
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura;269;79;190;2013/14
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Relações Internacionais;9229;Licenciatura;310;120;190;2013/14
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Serviço Social;9238;Licenciatura;275;22;253;2013/14
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Sociologia;9240;Licenciatura;214;60;154;2013/14
Universidade de Lisboa;1500;Instituto Superior de Ciências Sociais e Políticas;1516;Publico;Universitario;Antropologia;9448;Licenciatura;127;36;91;2013/14
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Economia;9081;Licenciatura;949;598;351;2013/14
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Finanças;9140;Licenciatura;204;121;83;2013/14
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Gestão;9147;Licenciatura;1140;601;539;2013/14
Universidade de Lisboa;1500;Instituto Superior de Economia e Gestão;1517;Publico;Universitario;Matemática Aplicada à Economia e à Gestão;9210;Licenciatura;195;60;135;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia de Materiais;9096;Licenciatura;86;52;34;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Informática e de Computadores;9121;Licenciatura;876;771;105;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;355;134;221;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Matemática Aplicada e Computação;9345;Licenciatura;131;73;58;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Aeroespacial;9357;MestradoIntegrado;562;467;95;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Biológica;9358;MestradoIntegrado;424;150;274;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Biomédica;9359;MestradoIntegrado;319;135;184;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Civil;9360;MestradoIntegrado;1527;1104;423;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9367;MestradoIntegrado;1550;1373;177;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Mecânica;9369;MestradoIntegrado;1263;1107;156;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Física Tecnológica;9458;MestradoIntegrado;383;314;69;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Química;9461;MestradoIntegrado;507;195;312;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia do Ambiente;9508;MestradoIntegrado;215;89;126;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia e Arquitectura Naval;9911;Licenciatura;96;82;14;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Alameda);1518;Publico;Universitario;Engenharia Geológica e de Minas;9913;Licenciatura;99;63;36;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia de Telecomunicações e Informática;9098;Licenciatura;247;218;29;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia e Gestão Industrial;9104;Licenciatura;315;228;87;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia Informática e de Computadores;9121;Licenciatura;475;421;54;2013/14
Universidade de Lisboa;1500;Instituto Superior Técnico (Taguspark);1519;Publico;Universitario;Engenharia Electrónica;9912;Licenciatura;120;101;19;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Ciências da Comunicação;9023;Licenciatura;175;58;117;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Direito;9078;Licenciatura;607;286;321;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Economia;9081;Licenciatura;37;20;17;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Engenharia Informática;9119;Licenciatura;148;134;14;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Gestão;9147;Licenciatura;310;163;147;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Gestão e Administração Pública;9165;Licenciatura;14;8;6;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;História;9181;Licenciatura;15;13;2;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Informática de Gestão;9186;Licenciatura;33;28;5;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Psicologia;9219;Licenciatura;115;29;86;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Relações Internacionais;9229;Licenciatura;61;32;29;2013/14
Universidade Autónoma de Lisboa Luís de Camões;2100;Universidade Autónoma de Lisboa Luís de Camões;2100;Privado;Universitario;Arquitectura;9257;MestradoIntegrado;165;79;86;2013/14
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Microbiologia;8257;Licenciatura;68;18;50;2013/14
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Bioengenharia;9540;Licenciatura;126;53;73;2013/14
Universidade Católica Portuguesa;2200;Escola Superior de Biotecnologia;2210;Privado;Universitario;Ciências da Nutrição;9554;Licenciatura;195;21;174;2013/14
Universidade Católica Portuguesa;2200;Escola Superior Politécnica de Saúde (Lisboa);2215;Privado;Politecnico;Enfermagem;9500;Licenciatura;206;32;174;2013/14
Universidade Católica Portuguesa;2200;Escola Superior Politécnica de Saúde (Porto);2216;Privado;Politecnico;Enfermagem;9500;Licenciatura;178;26;152;2013/14
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Psicologia;9219;Licenciatura;24;7;17;2013/14
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Serviço Social;9238;Licenciatura;73;8;65;2013/14
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Línguas Estrangeiras Aplicadas;9378;Licenciatura;55;10;45;2013/14
Universidade Católica Portuguesa;2200;Faculdade de Ciências Humanas;2220;Privado;Universitario;Comunicação Social e Cultural;9453;Licenciatura;428;111;317;2013/14
Universidade Católica Portuguesa;2200;Faculdade de Ciências Sociais;2221;Privado;Universitario;Serviço Social;9238;Licenciatura;114;11;103;2013/14
Universidade Católica Portuguesa;2200;Faculdade de Ciências Sociais;2221;Privado;Universitario;Tecnologias de Informação e Comunicação;9250;Licenciatura;52;33;19;2013/14
Universidade Católica Portuguesa;2200;Faculdade de Ciências Sociais;2221;Privado;Universitario;Turismo;9254;Licenciatura;51;20;31;2013/14
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Gestão;9147;Licenciatura;36;23;13;2013/14
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Ciências Biomédicas;9351;Licenciatura;21;6;15;2013/14
Universidade Católica Portuguesa;2200;Centro Regional das Beiras;2225;Privado;Universitario;Medicina Dentária;9548;MestradoIntegrado;233;68;165;2013/14
