Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros;TaxaDesempregoRegistadoCurso
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Design de Jogos Digitais;8309;Licenciatura;14,2;123;104;19;121;2;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Gestão e Administração Pública;9165;Licenciatura;12,41428571;113;45;68;98;15;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Informática e Comunicações;9188;Licenciatura;13,46666667;39;32;7;30;9;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Marketing;9205;Licenciatura;12,5;44;22;22;42;2;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Multimédia;9213;Licenciatura;13,04545455;83;68;15;81;2;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Solicitadoria;9242;Licenciatura;11,86206897;203;66;137;201;2;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Tecnologias da Comunicação;9247;Licenciatura;12,25;41;26;15;39;2;
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Turismo;9254;Licenciatura;12,125;95;34;61;79;16;
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Dietética e Nutrição;8149;Licenciatura;13,8125;119;9;110;106;13;
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Análises Clínicas e de Saúde Pública;9497;Licenciatura;14,23076923;161;16;145;145;16;
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Enfermagem;9500;Licenciatura;14,82716049;221;40;181;207;14;
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Enfermagem (entrada no 2.º semestre);9501;Licenciatura;14,52173913;158;41;117;157;1;
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Farmácia;9549;Licenciatura;14,56790123;157;30;127;151;6;
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Gerontologia;9833;Licenciatura;14,67567568;64;16;48;61;3;
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Engenharia de Protecção Civil;8397;Licenciatura;12,72727273;73;57;16;68;5;
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Agronomia;9003;Licenciatura;0;42;27;15;42;0;
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;12,5;82;15;67;82;0;
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Nutrição Humana e Qualidade Alimentar;9482;Licenciatura;12,70769231;79;20;59;78;1;
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Engenharia Biológica e Alimentar;9742;Licenciatura;12,8;67;15;52;59;8;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Serviço Social;9238;Licenciatura;13,23333333;165;9;156;160;5;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Secretariado;9485;Licenciatura;14;35;4;31;35;0;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Desporto e Actividade Física;9850;Licenciatura;14;126;98;28;126;0;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Educação Básica;9853;Licenciatura;13,20512821;144;11;133;135;9;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia das Energias Renováveis;8463;Licenciatura;0;78;66;12;73;5;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;12,525;93;66;27;77;16;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Electrotécnica e das Telecomunicações;9111;Licenciatura;12,03571429;74;69;5;65;9;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Industrial;9118;Licenciatura;13,33333333;66;53;13;56;10;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;13,40540541;192;169;23;178;14;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Tecnologias da Informação e Multimédia;9248;Licenciatura;12,76086957;109;91;18;105;4;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Contabilidade e Gestão Financeira;9063;Licenciatura;12,34042553;90;34;56;80;10;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura;13,10526316;50;22;28;40;10;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Gestão Hoteleira;9173;Licenciatura;13,29545455;74;39;35;72;2;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Gestão Turística;9177;Licenciatura;13,41666667;31;15;16;28;3;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Solicitadoria;9242;Licenciatura;11,81818182;91;33;58;90;1;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Design de Interiores e Equipamento;9725;Licenciatura;14,11940299;133;23;110;120;13;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Design de Moda e Têxtil;9726;Licenciatura;13,66037736;121;7;114;114;7;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Formação Musical;9783;Licenciatura;14,53333333;20;12;8;20;0;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Instrumento;9784;Licenciatura;15,42307692;105;74;31;102;3;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Música Electrónica e Produção Musical;9816;Licenciatura;14,05555556;31;29;2;29;2;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Canto;9836;Licenciatura;0;8;0;8;8;0;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Design de Comunicação e Produção Audiovisual;9907;Licenciatura;13,51428571;134;60;74;129;5;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Enfermagem;9500;Licenciatura;14,51546392;254;48;206;252;2;
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Fisioterapia;9504;Licenciatura;14,9787234;126;31;95;125;1;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Biotecnologia;9016;Licenciatura;12,63934426;173;57;116;164;9;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Engenharia Agro-Pecuária;9619;Licenciatura;12,41269841;114;77;37;110;4;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Agricultura Biológica;9673;Licenciatura;12,23333333;116;63;53;111;5;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Ciências Florestais e Recursos Naturais;L009;Licenciatura;0;13;11;2;13;0;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Tecnologia Alimentar;L015;Licenciatura;0;36;9;27;35;1;
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Tecnologia e Gestão Ambiental;L024;Licenciatura;0;19;10;9;17;2;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação Social;9054;Licenciatura;13,83146067;150;34;116;143;7;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Música;9214;Licenciatura;14,42857143;57;40;17;57;0;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Turismo;9254;Licenciatura;13,40229885;170;72;98;162;8;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Gerontologia Social;9668;Licenciatura;15,57534247;141;16;125;136;5;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Animação Socioeducativa;9675;Licenciatura;14,94871795;124;14;110;122;2;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação Organizacional;9717;Licenciatura;13,9787234;169;51;118;167;2;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Desporto e Lazer;9731;Licenciatura;13,89830508;118;86;32;117;1;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Língua Gestual Portuguesa;9774;Licenciatura;13,77192982;92;19;73;90;2;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Educação Básica;9853;Licenciatura;14;227;8;219;226;1;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação e Design Multimédia;9894;Licenciatura;13,7625;151;75;76;143;8;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Arte e Design;9898;Licenciatura;14,109375;129;35;94;126;3;
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Teatro e Educação;9899;Licenciatura;15,31578947;33;8;25;32;1;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Secretariado de Direção e Administração;8519;Licenciatura;0;79;23;56;75;4;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Contabilidade e Auditoria;9061;Licenciatura;12,07462687;463;196;267;452;11;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;12,22151899;613;340;273;597;16;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Informática de Gestão;9186;Licenciatura;12;195;156;39;186;9;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Contabilidade e Gestão Pública;9722;Licenciatura;12,34285714;187;75;112;183;4;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Solicitadoria e Administração;9801;Licenciatura;11,84357542;445;151;294;436;9;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Marketing e Negócios Internacionais;L023;Licenciatura;0;65;35;30;63;2;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;12,2745098;248;181;67;230;18;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;12,60526316;140;96;44;139;1;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electromecânica;9105;Licenciatura;12,44927536;150;143;7;146;4;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electrotécnica;9109;Licenciatura;12,51470588;274;256;18;264;10;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;13,18045113;593;548;45;568;25;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;12,47524752;305;288;17;290;15;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Biomédica;9455;Licenciatura;13,86111111;111;37;74;108;3;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Biológica;9474;Licenciatura;12,16071429;127;32;95;124;3;
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática (Curso Europeu);9770;Licenciatura;14,66666667;58;52;6;55;3;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;12,69230769;48;44;4;45;3;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Administração e Finanças;9671;Licenciatura;12,23809524;90;25;65;82;8;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Desenvolvimento Regional e Ordenamento do Território;L018;Licenciatura;0;5;5;0;5;0;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Audiologia;8141;Licenciatura;14,26190476;113;22;91;108;5;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Dietética e Nutrição;8149;Licenciatura;15,25;139;15;124;136;3;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Fisioterapia;9504;Licenciatura;14,81355932;155;37;118;148;7;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Farmácia;9549;Licenciatura;14,66037736;132;25;107;129;3;
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Saúde Ambiental;9861;Licenciatura;14,05128205;124;39;85;115;9;
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Comunicação Multimédia;8339;Licenciatura;13,25;99;69;30;98;1;
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Animação Sociocultural;9005;Licenciatura;13,11764706;40;7;33;39;1;
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Desporto;9563;Licenciatura;13,55696203;230;165;65;224;6;
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Comunicação e Relações Públicas;9652;Licenciatura;12,92857143;100;26;74;98;2;
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Educação Básica;9853;Licenciatura;13,43589744;58;6;52;52;6;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Contabilidade;9056;Licenciatura;12,15555556;41;19;22;39;2;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Design de Equipamento;9072;Licenciatura;13,15789474;62;32;30;56;6;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;11,85714286;90;70;20;74;16;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;12,97435897;150;139;11;135;15;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Topográfica;9128;Licenciatura;12,13636364;41;33;8;39;2;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Gestão;9147;Licenciatura;12,30909091;172;75;97;165;7;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura;12,42857143;63;32;31;57;6;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Marketing;9205;Licenciatura;12,47619048;78;42;36;70;8;
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Energia e Ambiente;9855;Licenciatura;0;52;35;17;49;3;
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Gestão Hoteleira;9173;Licenciatura;12,82608696;116;57;59;109;7;
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Turismo e Lazer;9255;Licenciatura;12,30769231;61;22;39;52;9;
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Restauração e Catering;9484;Licenciatura;14,25;78;44;34;64;14;
Instituto Politécnico da Guarda;3090;Escola Superior de Saúde da Guarda;7040;Publico;Politecnico;Enfermagem;9500;Licenciatura;15,06329114;218;65;153;213;5;
Instituto Politécnico da Guarda;3090;Escola Superior de Saúde da Guarda;7040;Publico;Politecnico;Farmácia;9549;Licenciatura;14,32653061;142;27;115;140;2;
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Social;9084;Licenciatura;15,2;124;6;118;118;6;
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Serviço Social;9238;Licenciatura;15,15189873;155;10;145;152;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Animação Cultural;9466;Licenciatura;15,21153846;35;7;28;34;1;
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Tradução e Interpretação: Português/Chinês - Chinês/Português;9492;Licenciatura;15,82608696;74;30;44;70;4;
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Comunicação Social e Educação Multimédia;9719;Licenciatura;14,15942029;151;41;110;147;4;
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Relações Humanas e Comunicação Organizacional;9797;Licenciatura;14,3968254;152;32;120;150;2;
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Desporto e Bem-Estar;9851;Licenciatura;14,92982456;111;67;44;107;4;
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Básica;9853;Licenciatura;14,42990654;163;8;155;154;9;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Administração Pública;9002;Licenciatura;13;84;35;49;68;16;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;12,7375;135;97;38;112;23;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;0;14;8;6;13;1;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Electrotécnica;9109;Licenciatura;13,82352941;165;155;10;151;14;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;13,72151899;297;279;18;282;15;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;13,6097561;150;138;12;143;7;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Gestão;9147;Licenciatura;14,07070707;305;142;163;277;28;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Marketing;9205;Licenciatura;13,72972973;164;79;85;156;8;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Protecção Civil;9218;Licenciatura;13,48275862;21;15;6;19;2;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Solicitadoria;9242;Licenciatura;12,79347826;233;64;169;221;12;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Informática para a Saúde;9481;Licenciatura;13,69642857;134;97;37;128;6;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Tecnologia dos Equipamentos de Saúde;9489;Licenciatura;13,20833333;37;18;19;34;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Contabilidade e Finanças;9627;Licenciatura;12,725;146;34;112;133;13;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia da Energia e do Ambiente;9648;Licenciatura;13,35820896;122;68;54;92;30;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Biomecânica;9690;Licenciatura;13,51612903;73;46;27;68;5;
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Automóvel;9741;Licenciatura;13,19672131;196;187;9;193;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design de Produto - Cerâmica e Vidro;8525;Licenciatura;0;30;11;19;28;2;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Artes Plásticas;9007;Licenciatura;15,1686747;171;66;105;165;6;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Industrial;9074;Licenciatura;14,81818182;128;62;66;125;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Teatro;9243;Licenciatura;16,24242424;61;20;41;58;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Som e Imagem;9457;Licenciatura;15;239;149;90;227;12;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design de Ambientes;9723;Licenciatura;14,2745098;108;31;77;97;11;
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Gráfico e Multimédia;9729;Licenciatura;14,96031746;283;119;164;253;30;
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão de Eventos;8514;Licenciatura;14,76470588;72;25;47;71;1;
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Biologia Marinha e Biotecnologia;9014;Licenciatura;14,45454545;163;75;88;158;5;
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão Turística e Hoteleira;9178;Licenciatura;14,32258065;192;92;100;176;16;
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Marketing Turístico;9207;Licenciatura;13,71428571;72;32;40;69;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Turismo;9254;Licenciatura;14,60869565;140;48;92;132;8;
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Restauração e Catering;9484;Licenciatura;13,92307692;78;40;38;76;2;
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Animação Turística;9848;Licenciatura;14,53846154;80;28;52;77;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Tecnologia e Segurança Alimentar;L028;Licenciatura;0;10;3;7;10;0;
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Terapia Ocupacional;8138;Licenciatura;17,46153846;164;13;151;160;4;
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Dietética;8142;Licenciatura;0;135;15;120;132;3;
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Enfermagem;9500;Licenciatura;16,90990991;244;46;198;213;31;
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Enfermagem (entrada no 2.º semestre);9501;Licenciatura;16,71794872;210;34;176;198;12;
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Fisioterapia;9504;Licenciatura;17,33333333;186;42;144;181;5;
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Terapia da Fala;9890;Licenciatura;16,66666667;127;4;123;126;1;
Instituto Politécnico de Lisboa;3110;Escola Superior de Dança;3111;Publico;Politecnico;Dança;9068;Licenciatura;14,61538462;167;32;135;145;22;
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Música na Comunidade;8009;Licenciatura;14,47826087;36;18;18;35;1;
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Artes Visuais e Tecnologias;8307;Licenciatura;14,36363636;136;41;95;129;7;
Instituto Politécnico de Lisboa;3110;Escola Superior de Educação de Lisboa;3112;Publico;Politecnico;Animação Sociocultural;9005;Licenciatura;14,04;88;17;71;87;1;
