,,,,,,,,,
,ACESSO AO ENSINO SUPERIOR 2017 - 1ª FASE DO CONCURSO NACIONAL DE ACESSO,,,,,,,,
,Resultados,,,,,,,,
,,,,,,,,,
,Código Instit.,Código Curso,Instituição,Curso,Grau,Vagas Iniciais,Colocados,Nota do últ. colocado (cont. geral),Vagas sobrantes
,3021,9003,Instituto Politécnico de Beja - Escola Superior Agrária,Agronomia,L1,47,2,,45
,3021,9099,Instituto Politécnico de Beja - Escola Superior Agrária,Engenharia do Ambiente,L1,23,0,,23
,3021,9350,Instituto Politécnico de Beja - Escola Superior Agrária,Ciência e Tecnologia dos Alimentos,L1,25,3,,22
,3021,L157,Instituto Politécnico de Beja - Escola Superior Agrária,Tecnologias Bioanalíticas,L1,25,0,,25
,3022,9238,Instituto Politécnico de Beja - Escola Superior de Educação,Serviço Social,L1,45,27,106.1,18
,3022,9563,Instituto Politécnico de Beja - Escola Superior de Educação,Desporto,L1,30,29,100.0,1
,3022,9853,Instituto Politécnico de Beja - Escola Superior de Educação,Educação Básica,L1,20,13,103.6,7
,3023,8437,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Solicitadoria (regime de ensino a distância),L1,20,8,107.0,12
,3023,9119,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Engenharia Informática,L1,50,21,106.7,29
,3023,9152,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Gestão de Empresas,L1,40,33,110.1,7
,3023,9242,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Solicitadoria,L1,30,30,120.0,0
,3023,9254,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Turismo,L1,36,31,95.0,5
,3023,9994,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,Gestão de Empresas (regime pós-laboral),L1,25,3,120.4,22
,3031,8015,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Solicitadoria (regime pós-laboral),L1,35,35,124.6,0
,3031,8402,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão Pública (regime de ensino a distância),L1,20,3,126.8,17
,3031,9056,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Contabilidade,L1,40,40,133.1,0
,3031,9140,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Finanças,L1,30,30,129.6,0
,3031,9152,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão de Empresas,L1,40,40,143.8,0
,3031,9242,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Solicitadoria,L1,40,40,138.5,0
,3031,9759,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Fiscalidade,L1,25,25,123.8,0
,3031,9869,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Contabilidade (regime pós-laboral),L1,30,30,121.6,0
,3031,9990,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Fiscalidade (regime pós-laboral),L1,25,15,102.2,10
,3031,9994,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão de Empresas (regime pós-laboral),L1,30,30,126.1,0
,3031,L140,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,Gestão Pública,L1,25,25,125.4,0
,3032,8311,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia em Desenvolvimento de Jogos Digitais,L1,30,30,126.7,0
,3032,8409,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia de Sistemas Informáticos,L1,25,25,131.0,0
,3032,8417,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia de Sistemas Informáticos (regime pós-laboral),L1,20,20,121.6,0
,3032,8467,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Informática Médica,L1,20,20,119.4,0
,3032,9112,Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia,Engenharia Eletrotécnica e de Computadores,L1,20,20,123.8,0
,3033,9074,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,Design Industrial,L1,40,41,132.7,0
,3033,9470,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,Design Gráfico,L1,40,40,150.9,0
,3033,9873,Instituto Politécnico do Cávado e do Ave - Escola Superior de Design,Design Gráfico (regime pós-laboral),L1,25,26,133.1,0
,3034,8156,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,Gestão de Atividades Turísticas,L1,40,41,133.8,0
,3034,8341,Instituto Politécnico do Cávado e do Ave - Escola Superior de Hotelaria e Turismo,Gestão de Atividades Turísticas (regime pós-laboral),L1,35,35,124.9,0
,3041,8401,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Fitofarmácia e Plantas Aromáticas e Medicinais,L1,25,1,100.0,24
,3041,9085,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Enfermagem Veterinária,L1,60,9,121.0,51
,3041,9086,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia Agronómica,L1,45,1,,44
,3041,9087,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia Alimentar,L1,25,0,,25
,3041,9099,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia do Ambiente,L1,35,0,,35
,3041,9129,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Engenharia Zootécnica,L1,23,0,,23
,3041,L029,Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança,Biologia e Biotecnologia,L1,33,9,102.0,24
,3042,8323,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Línguas Estrangeiras: Inglês e Espanhol,L1,25,10,111.3,15
,3042,8374,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Línguas para Relações Internacionais,L1,60,56,99.7,4
,3042,9082,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Educação Ambiental,L1,25,0,,25
,3042,9084,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Educação Social,L1,80,34,100.2,46
,3042,9214,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Música,L1,30,13,112.6,17
,3042,9563,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Desporto,L1,60,59,96.8,1
,3042,9853,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Educação Básica,L1,50,16,95.7,34
,3042,9898,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Arte e Design,L1,55,28,108.5,27
,3042,9933,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Animação e Produção Artística,L1,30,2,115.0,28
,3042,L088,Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança,Relações Lusófonas e Língua Portuguesa,L1,30,1,125.8,29
,3043,9056,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Contabilidade,L1,50,30,108.0,20
,3043,9089,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Civil,L1,40,0,,40
,3043,9112,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Eletrotécnica e de Computadores,L1,49,0,,49
,3043,9119,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Informática,L1,75,51,103.6,24
,3043,9123,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Mecânica,L1,48,3,128.2,45
,3043,9125,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia Química,L1,24,1,146.7,23
,3043,9147,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Gestão,L1,72,74,123.0,0
,3043,9186,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Informática de Gestão,L1,47,1,,46
,3043,9910,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Engenharia de Energias Renováveis,L1,63,1,,62
,3043,9991,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Gestão (regime pós-laboral),L1,12,1,113.5,11
,3043,A004,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,"Gestão de Negócios Internacionais (Curso Europeu, ensino em Inglês)",L1,60,9,105.6,51
,3043,L058,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Tecnologia e Gestão Industrial,L1,30,4,135.0,26
,3043,L069,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,Tecnologia Biomédica,L1,30,9,107.1,21
,3045,8309,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Design de Jogos Digitais,L1,60,48,95.0,12
,3045,9165,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Gestão e Administração Pública,L1,55,17,101.0,38
,3045,9188,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Informática e Comunicações,L1,30,0,,30
,3045,9205,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Marketing,L1,36,34,100.0,2
,3045,9213,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Multimédia,L1,60,20,110.0,40
,3045,9242,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Solicitadoria,L1,54,54,113.9,0
,3045,9247,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Tecnologias da Comunicação,L1,25,5,116.3,20
,3045,9254,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",Turismo,L1,50,25,100.0,25
,3051,8397,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Engenharia de Proteção Civil,L1,20,1,116.5,19
,3051,9003,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Agronomia,L1,24,3,100.6,21
,3051,9085,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Enfermagem Veterinária,L1,27,15,118.1,12
,3051,L093,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Biotecnologia Alimentar,L1,25,0,,25
,3051,L132,Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco,Produção de Alimentos e Nutrição Humana,L1,25,1,127.0,24
,3052,9238,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Serviço Social,L1,41,41,117.2,0
,3052,9485,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Secretariado,L1,23,10,97.0,13
,3052,9850,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Desporto e Atividade Física,L1,45,28,95.0,17
,3052,9853,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,Educação Básica,L1,35,18,103.5,17
,3053,8463,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia das Energias Renováveis,L1,25,0,,25
,3053,9089,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Civil,L1,25,0,,25
,3053,9111,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Eletrotécnica e das Telecomunicações,L1,25,2,,23
,3053,9118,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Industrial,L1,25,0,,25
,3053,9119,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Engenharia Informática,L1,45,39,107.1,6
,3053,9248,Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco,Tecnologias da Informação e Multimédia,L1,25,5,114.1,20
,3054,9063,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Contabilidade e Gestão Financeira,L1,30,9,113.0,21
,3054,9173,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Gestão Hoteleira,L1,30,25,114.2,5
,3054,9177,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Gestão Turística,L1,25,11,102.8,14
,3054,9242,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Solicitadoria,L1,35,23,101.8,12
,3054,L021,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,Gestão Comercial,L1,30,3,,27
,3055,9725,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,Design de Interiores e Equipamento,L1,40,29,113.1,11
,3055,9726,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,Design de Moda e Têxtil,L1,35,35,119.4,0
,3055,L158,Instituto Politécnico de Castelo Branco - Escola Superior de Artes Aplicadas,Design de Comunicação e Audiovisual,L1,40,28,117.5,12
,3061,9016,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Biotecnologia,L1,44,44,124.0,0
,3061,9619,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Engenharia Agro-Pecuária,L1,34,4,110.6,30
,3061,9673,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Agricultura Biológica,L1,20,0,,20
,3061,L009,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Ciências Florestais e Recursos Naturais,L1,20,3,116.2,17
,3061,L015,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Tecnologia Alimentar,L1,27,22,105.4,5
,3061,L024,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Tecnologia e Gestão Ambiental,L1,27,9,110.4,18
,3061,L098,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,Biodiversidade e Conservação da Natureza,L1,27,8,113.0,19
,3062,8093,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Animação Socioeducativa (regime pós-laboral),L1,20,3,103.9,17
,3062,8114,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Turismo (regime pós-laboral),L1,22,22,125.5,0
,3062,8342,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação Organizacional (regime pós-laboral),L1,22,23,117.1,0
,3062,9054,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação Social,L1,36,36,140.6,0
,3062,9254,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Turismo,L1,40,41,140.3,0
,3062,9668,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Gerontologia Social,L1,42,44,110.3,0
,3062,9675,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Animação Socioeducativa,L1,36,36,112.6,0
,3062,9717,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação Organizacional,L1,41,42,134.4,0
,3062,9731,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Desporto e Lazer,L1,30,31,121.7,0
,3062,9774,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Língua Gestual Portuguesa,L1,28,28,107.2,0
,3062,9853,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Educação Básica,L1,48,49,125.8,0
,3062,9894,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Comunicação e Design Multimédia,L1,36,37,145.1,0
,3062,9898,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Arte e Design,L1,33,34,147.7,0
,3062,L095,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Gastronomia,L1,20,20,118.4,0
,3062,L163,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,Estudos Musicais Aplicados,L1,20,5,119.2,15
,3063,8519,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Secretariado de Direção e Administração,L1,53,54,126.0,0
,3063,9061,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Contabilidade e Auditoria,L1,78,79,127.9,0
,3063,9152,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Gestão de Empresas,L1,100,100,139.8,0
,3063,9186,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Informática de Gestão,L1,41,42,123.9,0
,3063,9722,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Contabilidade e Gestão Pública,L1,45,46,129.1,0
,3063,9801,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Solicitadoria e Administração,L1,70,72,135.2,0
,3063,L023,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Marketing e Negócios Internacionais,L1,53,54,135.0,0
,3063,L056,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,Comércio e Relações Económicas Internacionais,L1,20,22,127.6,0
,3064,9089,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Civil,L1,20,0,,20
,3064,9104,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia e Gestão Industrial,L1,23,23,138.8,0
,3064,9105,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Eletromecânica,L1,20,17,111.6,3
,3064,9109,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Eletrotécnica,L1,40,20,114.9,20
,3064,9119,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Informática,L1,140,140,131.5,0
,3064,9123,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Mecânica,L1,64,65,104.2,0
,3064,9540,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Bioengenharia,L1,25,15,117.4,10
,3064,9770,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Informática (Curso Europeu),L1,15,15,126.1,0
,3064,9884,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Eletrotécnica (regime pós-laboral),L1,20,0,,20
,3064,9885,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Informática (regime pós-laboral),L1,20,20,121.6,0
,3064,L133,Instituto Politécnico de Coimbra - Instituto Superior de Engenharia de Coimbra,Engenharia Biomédica - Bioeletrónica,L1,35,23,113.6,12
,3065,8468,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Engenharia de Segurança do Trabalho,L1,10,0,,10
,3065,9058,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Contabilidade e Administração,L1,30,30,117.5,0
,3065,9119,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Engenharia Informática,L1,30,30,112.6,0
,3065,9147,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Gestão,L1,20,20,125.4,0
,3065,9672,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Administração e Marketing,L1,20,21,116.3,0
,3065,L018,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Desenvolvimento Regional e Ordenamento do Território,L1,10,6,113.8,4
,3065,L146,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia e Gestão de Oliveira do Hospital,Gestão de Bioindústrias,L1,12,4,113.8,8
,3081,8337,Universidade do Algarve - Escola Superior de Educação e Comunicação,Imagem Animada,L1,25,19,113.9,6
,3081,9023,Universidade do Algarve - Escola Superior de Educação e Comunicação,Ciências da Comunicação,L1,35,36,131.8,0
,3081,9070,Universidade do Algarve - Escola Superior de Educação e Comunicação,Design de Comunicação,L1,30,31,122.4,0
,3081,9084,Universidade do Algarve - Escola Superior de Educação e Comunicação,Educação Social,L1,25,26,106.1,0
,3081,9563,Universidade do Algarve - Escola Superior de Educação e Comunicação,Desporto,L1,35,35,127.0,0
,3081,9853,Universidade do Algarve - Escola Superior de Educação e Comunicação,Educação Básica,L1,24,24,117.2,0
,3082,9147,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Gestão,L1,65,66,123.6,0
,3082,9148,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Gestão (regime noturno),L1,27,12,108.1,15
,3082,9173,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Gestão Hoteleira,L1,40,42,131.1,0
,3082,9205,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Marketing,L1,30,30,124.6,0
,3082,9254,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",Turismo,L1,55,57,132.3,0
,3083,9089,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Civil,L1,28,0,,28
,3083,9123,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Mecânica,L1,28,6,120.8,22
,3083,9503,Universidade do Algarve - Instituto Superior de Engenharia,Engenharia Elétrica e Eletrónica,L1,28,7,116.8,21
,3083,L028,Universidade do Algarve - Instituto Superior de Engenharia,Tecnologia e Segurança Alimentar,L1,28,3,116.9,25
,3087,9147,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",Gestão,L1,25,24,109.3,1
,3087,9148,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",Gestão (regime noturno),L1,23,5,116.1,18
,3087,9254,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",Turismo,L1,35,35,124.8,0
,3091,8339,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Comunicação Multimédia,L1,50,32,107.7,18
,3091,9005,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Animação Sociocultural,L1,23,4,114.5,19
,3091,9563,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Desporto,L1,54,37,95.7,17
,3091,9652,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Comunicação e Relações Públicas,L1,48,34,100.0,14
,3091,9853,"Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto",Educação Básica,L1,25,5,96.0,20
,3092,9056,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Contabilidade,L1,35,13,103.5,22
,3092,9072,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Design de Equipamento,L1,24,4,119.7,20
,3092,9089,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Engenharia Civil,L1,24,0,,24
,3092,9119,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Engenharia Informática,L1,44,17,103.2,27
,3092,9128,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Engenharia Topográfica,L1,20,0,,20
,3092,9147,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Gestão,L1,40,40,122.0,0
,3092,9157,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Gestão de Recursos Humanos,L1,35,23,105.5,12
,3092,9205,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Marketing,L1,27,26,105.2,1
,3092,9855,Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão,Energia e Ambiente,L1,24,3,,21
,3095,9173,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,Gestão Hoteleira,L1,43,33,97.0,10
,3095,9255,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,Turismo e Lazer,L1,28,26,98.0,2
,3095,9484,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,Restauração e Catering,L1,26,7,113.7,19
,3101,8014,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Serviço Social (regime pós-laboral),L1,20,12,110.4,8
,3101,8132,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Desporto e Bem-Estar (regime pós-laboral),L1,20,7,101.5,13
,3101,8476,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Relações Humanas e Comunicação Organizacional (reg. de ensino a distância),L1,20,3,113.8,17
,3101,9084,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Educação Social,L1,40,42,102.8,0
,3101,9238,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Serviço Social,L1,40,41,120.2,0
,3101,9492,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Tradução e Interpretação: Português/Chinês - Chinês/Português,L1,25,26,145.1,0
,3101,9797,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Relações Humanas e Comunicação Organizacional,L1,40,40,123.1,0
,3101,9851,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Desporto e Bem-Estar,L1,24,24,118.4,0
,3101,9853,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Educação Básica,L1,56,43,106.5,13
,3101,L099,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,Comunicação e Media,L1,40,40,131.2,0
,3102,8015,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Solicitadoria (regime pós-laboral),L1,25,15,106.7,10
,3102,9002,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Administração Pública,L1,25,25,124.0,0
,3102,9089,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Civil,L1,25,0,,25
,3102,9104,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia e Gestão Industrial,L1,20,13,106.5,7
,3102,9112,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Eletrotécnica e de Computadores,L1,35,10,119.0,25
,3102,9119,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Informática,L1,100,101,124.3,0
,3102,9123,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Mecânica,L1,35,35,114.8,0
,3102,9147,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Gestão,L1,80,80,132.2,0
,3102,9205,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Marketing,L1,40,42,126.6,0
,3102,9242,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Solicitadoria,L1,60,60,123.3,0
,3102,9627,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Contabilidade e Finanças,L1,36,37,125.3,0
,3102,9648,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia da Energia e do Ambiente,L1,20,2,,18
,3102,9690,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Biomecânica,L1,20,20,117.9,0
,3102,9741,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Automóvel,L1,40,32,110.6,8
,3102,9871,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Contabilidade e Finanças (regime pós-laboral),L1,16,3,117.5,13
,3102,9885,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Informática (regime pós-laboral),L1,30,23,112.1,7
,3102,9886,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Engenharia Mecânica (regime pós-laboral),L1,15,0,,15
,3102,9991,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Gestão (regime pós-laboral),L1,30,22,108.8,8
,3102,L055,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,Jogos Digitais e Multimédia,L1,44,45,136.8,0
