PORTAL INFOCURSOS;;;;;;;;;;;;
;;;;;;;;;;;;
5) Distribuição dos alunos inscritos por sexo;;;;;;;;;;;;
;;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroInscritos;NumeroHomens;NumeroMulheres;AnoLetivo
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Informática e Comunicações;9188;Licenciatura;37;32;5;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Marketing;9205;Licenciatura;59;33;26;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Multimédia;9213;Licenciatura;95;73;22;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Solicitadoria;9242;Licenciatura;188;56;132;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Tecnologias da Comunicação;9247;Licenciatura;39;21;18;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Comunicação, Administração e Turismo de Mirandela;3045;Publico;Politecnico;Turismo;9254;Licenciatura;112;40;72;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Dietética e Nutrição;8149;Licenciatura;113;6;107;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Enfermagem;9500;Licenciatura;217;40;177;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Enfermagem (entrada no 2.º semestre);9501;Licenciatura;151;42;109;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Farmácia;9549;Licenciatura;147;32;115;2014/15
Instituto Politécnico de Bragança;3040;Escola Superior de Saúde de Bragança;7015;Publico;Politecnico;Gerontologia;9833;Licenciatura;68;16;52;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Engenharia de Proteção Civil;8397;Licenciatura;56;48;8;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Agronomia;9003;Licenciatura;60;40;20;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura;83;12;71;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Nutrição Humana e Qualidade Alimentar;9482;Licenciatura;60;19;41;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior Agrária de Castelo Branco;3051;Publico;Politecnico;Engenharia Biológica e Alimentar;9742;Licenciatura;58;11;47;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Serviço Social;9238;Licenciatura;162;11;151;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Secretariado;9485;Licenciatura;38;5;33;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Desporto e Actividade Física;9850;Licenciatura;122;94;28;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Educação de Castelo Branco;3052;Publico;Politecnico;Educação Básica;9853;Licenciatura;100;5;95;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia das Energias Renováveis;8463;Licenciatura;70;57;13;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;65;44;21;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Electrotécnica e das Telecomunicações;9111;Licenciatura;69;65;4;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Industrial;9118;Licenciatura;73;60;13;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;173;151;22;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Tecnologia de Castelo Branco;3053;Publico;Politecnico;Tecnologias da Informação e Multimédia;9248;Licenciatura;99;85;14;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Contabilidade e Gestão Financeira;9063;Licenciatura;78;36;42;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura;46;18;28;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Gestão Hoteleira;9173;Licenciatura;59;29;30;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Gestão Turística;9177;Licenciatura;44;21;23;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Gestão de Idanha-a-Nova;3054;Publico;Politecnico;Solicitadoria;9242;Licenciatura;86;33;53;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Design de Interiores e Equipamento;9725;Licenciatura;129;17;112;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Design de Moda e Têxtil;9726;Licenciatura;118;7;111;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Formação Musical;9783;Licenciatura;19;12;7;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Instrumento;9784;Licenciatura;119;74;45;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Música, variante de Música Electrónica e Produção Musical;9816;Licenciatura;32;29;3;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Artes Aplicadas de Castelo Branco;3055;Publico;Politecnico;Design de Comunicação e Produção Audiovisual;9907;Licenciatura;135;62;73;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Enfermagem;9500;Licenciatura;272;51;221;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Fisioterapia;9504;Licenciatura;126;39;87;2014/15
Instituto Politécnico de Castelo Branco;3050;Escola Superior de Saúde Dr. Lopes Dias;7020;Publico;Politecnico;Fisiologia Clínica;L067;Licenciatura;106;21;85;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Biotecnologia;9016;Licenciatura;187;73;114;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Engenharia Agro-Pecuária;9619;Licenciatura;128;92;36;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Agricultura Biológica;9673;Licenciatura;103;51;52;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Ciências Florestais e Recursos Naturais;L009;Licenciatura;39;30;9;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Tecnologia Alimentar;L015;Licenciatura;61;17;44;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior Agrária de Coimbra;3061;Publico;Politecnico;Tecnologia e Gestão Ambiental;L024;Licenciatura;36;18;18;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Animação Socioeducativa (regime pós-laboral);8093;Licenciatura;73;14;59;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Turismo (regime pós-laboral);8114;Licenciatura;81;48;33;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação Organizacional (regime pós-laboral);8342;Licenciatura;128;48;80;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação Social;9054;Licenciatura;144;35;109;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Música;9214;Licenciatura;42;27;15;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Turismo;9254;Licenciatura;176;75;101;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Gerontologia Social;9668;Licenciatura;147;15;132;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Animação Socioeducativa;9675;Licenciatura;120;19;101;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação Organizacional;9717;Licenciatura;179;45;134;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Desporto e Lazer;9731;Licenciatura;116;88;28;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Língua Gestual Portuguesa;9774;Licenciatura;91;18;73;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Educação Básica;9853;Licenciatura;216;8;208;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Comunicação e Design Multimédia;9894;Licenciatura;154;76;78;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Arte e Design;9898;Licenciatura;134;33;101;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Educação de Coimbra;3062;Publico;Politecnico;Teatro e Educação;9899;Licenciatura;37;10;27;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Secretariado de Direção e Administração;8519;Licenciatura;107;24;83;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Contabilidade e Auditoria;9061;Licenciatura;441;190;251;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Gestão de Empresas;9152;Licenciatura;599;351;248;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Informática de Gestão;9186;Licenciatura;196;157;39;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Contabilidade e Gestão Pública;9722;Licenciatura;182;73;109;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Solicitadoria e Administração;9801;Licenciatura;440;148;292;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Contabilidade e Administração de Coimbra;3063;Publico;Politecnico;Marketing e Negócios Internacionais;L023;Licenciatura;116;59;57;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;182;140;42;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;137;100;37;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electromecânica;9105;Licenciatura;132;128;4;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electrotécnica;9109;Licenciatura;249;228;21;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;639;584;55;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;296;281;15;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Biomédica;9455;Licenciatura;89;30;59;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Biológica;9474;Licenciatura;112;25;87;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática (Curso Europeu);9770;Licenciatura;63;56;7;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Electrotécnica (regime pós-laboral);9884;Licenciatura;62;62;0;2014/15
Instituto Politécnico de Coimbra;3060;Instituto Superior de Engenharia de Coimbra;3064;Publico;Politecnico;Engenharia Informática (regime pós-laboral);9885;Licenciatura;97;95;2;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;57;53;4;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia e Gestão de Oliveira do Hospital;3065;Publico;Politecnico;Desenvolvimento Regional e Ordenamento do Território;L018;Licenciatura;15;8;7;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Audiologia;8141;Licenciatura;118;24;94;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Dietética e Nutrição;8149;Licenciatura;150;10;140;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Engenharia de Segurança do Trabalho;8468;Licenciatura;15;7;8;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Fisioterapia;9504;Licenciatura;163;39;124;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Farmácia;9549;Licenciatura;146;26;120;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Saúde Ambiental;9861;Licenciatura;123;34;89;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Imagem Médica e Radioterapia;L066;Licenciatura;154;37;117;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Fisiologia Clínica;L067;Licenciatura;137;30;107;2014/15
Instituto Politécnico de Coimbra;3060;Escola Superior de Tecnologia da Saúde de Coimbra;7210;Publico;Politecnico;Ciências Biomédicas Laboratoriais;L068;Licenciatura;128;12;116;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Comunicação Multimédia;8339;Licenciatura;113;69;44;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Animação Sociocultural;9005;Licenciatura;41;6;35;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Desporto;9563;Licenciatura;223;155;68;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Comunicação e Relações Públicas;9652;Licenciatura;104;21;83;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Educação, Comunicação e Desporto;3091;Publico;Politecnico;Educação Básica;9853;Licenciatura;58;4;54;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Contabilidade;9056;Licenciatura;49;21;28;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Design de Equipamento;9072;Licenciatura;45;21;24;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;67;48;19;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;145;138;7;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Engenharia Topográfica;9128;Licenciatura;35;28;7;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Gestão;9147;Licenciatura;176;79;97;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Gestão de Recursos Humanos;9157;Licenciatura;62;28;34;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Marketing;9205;Licenciatura;70;34;36;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Tecnologia e Gestão;3092;Publico;Politecnico;Energia e Ambiente;9855;Licenciatura;54;41;13;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Gestão Hoteleira;9173;Licenciatura;98;45;53;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Turismo e Lazer;9255;Licenciatura;72;20;52;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Turismo e Hotelaria;3095;Publico;Politecnico;Restauração e Catering;9484;Licenciatura;88;53;35;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Saúde da Guarda;7040;Publico;Politecnico;Enfermagem;9500;Licenciatura;252;67;185;2014/15
Instituto Politécnico da Guarda;3090;Escola Superior de Saúde da Guarda;7040;Publico;Politecnico;Farmácia;9549;Licenciatura;147;23;124;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Serviço Social (regime pós-laboral);8014;Licenciatura;96;10;86;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Básica (regime de ensino a distância);8118;Licenciatura;42;4;38;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Desporto e Bem-Estar (regime pós-laboral);8132;Licenciatura;93;68;25;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Relações Humanas e Comunicação Organizacional (regime de ensino a distância);8476;Licenciatura;36;9;27;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Social;9084;Licenciatura;128;7;121;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Serviço Social;9238;Licenciatura;163;10;153;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Tradução e Interpretação: Português/Chinês - Chinês/Português;9492;Licenciatura;78;32;46;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Relações Humanas e Comunicação Organizacional;9797;Licenciatura;141;31;110;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Desporto e Bem-Estar;9851;Licenciatura;103;63;40;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Educação e Ciências Sociais;3101;Publico;Politecnico;Educação Básica;9853;Licenciatura;134;7;127;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Solicitadoria (regime pós-laboral);8015;Licenciatura;97;37;60;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Marketing (regime de ensino a distância);8123;Licenciatura;58;31;27;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Administração Pública;9002;Licenciatura;75;35;40;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Civil;9089;Licenciatura;110;80;30;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia e Gestão Industrial;9104;Licenciatura;37;22;15;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Informática;9119;Licenciatura;313;288;25;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura;153;141;12;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Gestão;9147;Licenciatura;304;146;158;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Marketing;9205;Licenciatura;157;74;83;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Solicitadoria;9242;Licenciatura;222;63;159;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Contabilidade e Finanças;9627;Licenciatura;143;50;93;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia da Energia e do Ambiente;9648;Licenciatura;79;44;35;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Biomecânica;9690;Licenciatura;83;56;27;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Automóvel;9741;Licenciatura;203;197;6;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Contabilidade e Finanças (regime pós-laboral);9871;Licenciatura;86;24;62;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Informática (regime pós-laboral);9885;Licenciatura;160;149;11;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Engenharia Mecânica (regime pós-laboral);9886;Licenciatura;127;112;15;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Gestão (regime pós-laboral);9991;Licenciatura;188;95;93;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Tecnologia e Gestão;3102;Publico;Politecnico;Jogos Digitais e Multimédia;L055;Licenciatura;37;31;6;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Gráfico e Multimédia (regime pós-laboral);8126;Licenciatura;79;36;43;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design de Produto - Cerâmica e Vidro;8525;Licenciatura;38;11;27;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Artes Plásticas;9007;Licenciatura;175;62;113;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Industrial;9074;Licenciatura;110;60;50;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Teatro;9243;Licenciatura;68;21;47;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Som e Imagem;9457;Licenciatura;258;149;109;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design de Ambientes;9723;Licenciatura;108;33;75;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Artes e Design das Caldas da Rainha;3103;Publico;Politecnico;Design Gráfico e Multimédia;9729;Licenciatura;313;128;185;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão de Eventos;8514;Licenciatura;81;22;59;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Biologia Marinha e Biotecnologia;9014;Licenciatura;162;71;91;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão Turística e Hoteleira;9178;Licenciatura;189;93;96;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Marketing Turístico;9207;Licenciatura;90;34;56;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Turismo;9254;Licenciatura;162;55;107;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Restauração e Catering;9484;Licenciatura;79;37;42;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Animação Turística;9848;Licenciatura;78;23;55;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Gestão Turística e Hoteleira (regime pós-laboral);9997;Licenciatura;58;31;27;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Turismo e Tecnologia do Mar de Peniche;3105;Publico;Politecnico;Tecnologia e Segurança Alimentar;L028;Licenciatura;16;4;12;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Terapia Ocupacional;8138;Licenciatura;171;13;158;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Dietética;8142;Licenciatura;142;19;123;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Enfermagem;9500;Licenciatura;267;41;226;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Fisioterapia;9504;Licenciatura;172;35;137;2014/15
Instituto Politécnico de Leiria;3100;Escola Superior de Saúde de Leiria;7045;Publico;Politecnico;Terapia da Fala;9890;Licenciatura;124;4;120;2014/15
Instituto Politécnico de Lisboa;3110;Escola Superior de Dança;3111;Publico;Politecnico;Dança;9068;Licenciatura;170;33;137;2014/15
